ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
MONPHD,P 42/n,True,"(0, 0, 1)",24.218,24.218,34.249424053551614,6.352,1.4142135623730951,90.0,82.529
MOWYAB,P 42/n,True,"(0, 0, 1)",25.086,25.086,35.478375639253834,8.094,1.414157190006436,90.0,80.833
MOWYIJ,P 42/n,True,"(0, 0, 1)",25.111,25.111,35.51231676475079,8.067,1.414213562373095,90.0,80.873
NEGCAG,P 42/n,True,"(0, 0, 1)",30.364,30.364,42.94118060789666,5.803,1.414213562373095,90.0,84.54
NUCSUZ,P 42/n,True,"(0, 0, 1)",22.015,22.015,31.133911575643687,10.697,1.4142135623730951,90.0,76.347
NUGNIM,P 42/n,True,"(0, 0, 1)",20.055,20.055,28.36205299339242,6.128,1.4142135623730951,90.0,81.314
OPALAT,P 42/n,True,"(0, 0, 1)",24.796,24.796,35.066839492603265,10.523,1.414213562373095,90.0,78.02
POFMUT,P 42/n,True,"(0, 0, 1)",21.635,21.635,30.596510421941915,8.262,1.414213562373095,90.0,79.188
QADBON,P 42/n,True,"(0, 0, 1)",16.862,16.862,23.846469088735127,8.592,1.414213562373095,90.0,75.705
QAHFEO,P 42/n,True,"(0, 0, 1)",19.669,19.669,27.816166558316407,9.812,1.4142135623730951,90.0,75.997
QAXNUZ,P 42/n,True,"(0, 0, 1)",21.174,21.174,29.94455796968792,9.501,1.4142135623730951,90.0,77.355
RIWDAE,P 42/n,True,"(0, 0, 1)",21.584,21.584,30.524385530260883,9.767,1.4142135623730951,90.0,77.252
SUJMUH,P 42/n,True,"(0, 0, 1)",19.284,19.284,27.271694336802764,7.313,1.4142135623730951,90.0,79.263
TACLAK,P 42/n,True,"(0, 0, 1)",16.511,16.511,23.35008012834217,5.517,1.4142135623730951,90.0,80.518
TIDDOZ,P 42/n,True,"(0, 0, 1)",21.094,21.094,29.83142088469807,5.755,1.414213562373095,90.0,82.231
TINSUI,P 42/n,True,"(0, 0, 1)",18.455,18.455,26.099311293595463,8.992,1.4142135623730951,90.0,76.307
TUPMAV,P 42/n,True,"(0, 0, 1)",24.564,24.564,34.738741946132706,10.772,1.4142135623730951,90.0,77.63
UVOVUZ,P 42/n,True,"(0, 0, 1)",20.112,20.112,28.442663166447687,10.128,1.414213562373095,90.0,75.865
VUGKIU,P 42/n,True,"(0, 0, 1)",19.505,19.505,27.584235534087217,7.077,1.4142135623730951,90.0,79.716
WAGBEO,P 42/n,True,"(0, 0, 1)",20.006,20.006,28.29417074239852,5.369,1.4141428764350548,90.0,82.357
WUWJUV,P 42/n,True,"(0, 0, 1)",24.974,24.974,35.31856950670568,8.1,1.414213562373095,90.0,80.787
XAHVIO,P 42/n,True,"(0, 0, 1)",21.242,21.242,30.04072449192929,8.966,1.4142135623730951,90.0,78.083
XAPDOJ,P 42/n,True,"(0, 0, 1)",22.688,22.688,32.085677303120775,8.481,1.4142135623730951,90.0,79.412
XEBSUW,P 42/n,True,"(0, 0, 1)",18.788,18.788,26.57024440986571,6.551,1.4142135623730951,90.0,80.111
XIXJUK,P 42/n,True,"(0, 0, 1)",17.314,17.314,24.485693618927765,8.542,1.4142135623730951,90.0,76.14
YAYHIT,P 42/n,True,"(0, 0, 1)",22.423,22.423,31.71091070909191,5.191,1.414213562373095,90.0,83.4
YIRTAU,P 42/n,True,"(0, 0, 1)",24.037,24.037,33.99345139876208,8.557,1.4142135623730951,90.0,79.905
ZIDGIG,P 42/n,True,"(0, 0, 1)",18.738,18.738,26.499533731747054,7.7,1.4142135623730951,90.0,78.392
DUDWUU,C c c 2,True,"(0, 0, 1)",13.236,13.236,16.4,6.931,1.614146341463415,90.0,75.327
QODSEH,C c c 2,True,"(0, 0, 1)",18.1,18.1,21.361,8.776,1.694677215486167,90.0,76.375
FADTAG,I 41 c d,False,"(0, 0, 1)",11.26,11.26,16.307373332330382,1.758,1.4143586586891652,77.5257982895014,76.805
IDEVET,I 41 c d,False,"(0, 0, 1)",14.054,14.055,20.3897583359882,2.274,1.4141959173413703,102.88529878805448,76.358
NEFRUP,I 41 c d,False,"(0, 0, 1)",11.113,11.113,16.08822979696648,1.72,1.4142703375732149,77.64313387577671,76.925
VAFNAR,I 41 c d,False,"(0, 0, 1)",13.15,13.15,18.934587399782444,1.78,1.4142092307485947,79.16391056162247,78.524
LAVPAZ,P 2 n n,False,"(1, 0, 0)",13.463,13.463,12.559,6.578,2.143960506409746,90.0,76.272
TEWCED,P n n 2,False,"(0, 0, 1)",12.991,12.991,15.328,4.995,1.6950678496868476,90.0,79.12
FEWNUT02,P -4 2 c,True,"(0, 0, 1)",23.7,23.7,33.51686142824235,10.323,1.4142135623730951,90.0,77.716
DURHUW,P 42 b c,False,"(0, 0, 1)",14.787,14.787,20.912,6.789,1.414211935730681,90.0,77.069
IJIFOZ,P 42 b c,False,"(0, 0, 1)",14.193,14.194,20.073,7.245,1.414188213022468,90.0,75.682
DIYQOS,C 1 c 1,False,"(0, 1, 0)",11.349,11.35,22.6995015363774,5.815,0.9999779054012884,90.0,75.63
ECIBAX,C 1 c 1,False,"(0, 1, 0)",12.276,12.277,24.55271459533548,4.306,1.0000116241592516,90.0,80.054
GEQZEL,C 1 c 1,False,"(0, 1, 0)",10.918,10.918,21.836084630720777,5.12,0.9999961242721755,90.0,76.805
HACRAG,C 1 c 1,False,"(0, 1, 0)",10.686,10.687,21.37231314107109,5.07,1.0000321377908126,90.0,76.656
NUJZOH,C 1 c 1,False,"(0, 1, 0)",11.375,11.376,22.750628342971105,5.263,1.0000163361215035,90.0,76.977
POHROW,C 1 c 1,False,"(0, 1, 0)",11.176,11.178,22.35366658962238,5.684,1.00001491524338,90.0,75.734
WERLUB,C 1 c 1,False,"(0, 1, 0)",13.147,13.147,26.29337026704641,5.884,1.0000239502561747,90.0,77.384
YOWREH,C 1 c 1,False,"(0, 1, 0)",18.056,18.057,36.113861950780056,7.228,0.9999761324119468,90.0,78.684
GICNAL,P b a 2,False,"(0, 0, 1)",14.108,14.108,16.16,5.534,1.746039603960396,90.0,78.902
DOKPOM,P n a 21,False,"(0, 0, 1)",14.606,14.606,24.978,6.522,1.1695091680678995,90.0,77.412
EGAYEU,P n a 21,False,"(0, 0, 1)",18.42,18.42,5.366,9.203,6.865449124114798,90.0,75.974
GIZJIM,P n a 21,False,"(0, 0, 1)",12.361,12.361,14.407,6.608,1.7159714027903104,90.0,75.035
LODVOT,P n a 21,False,"(0, 0, 1)",16.125,16.125,5.217,8.134,6.18171362852214,90.0,75.842
LODVUZ,P n a 21,False,"(0, 0, 1)",15.105,15.105,7.587,6.021,3.981810992487149,90.0,78.73
VIXVIL,P n a 21,False,"(0, 0, 1)",11.736,11.736,14.926,5.779,1.5725579525659923,90.0,76.169
WITXUW,P n a 21,False,"(0, 0, 1)",13.901,13.901,16.06,6.096,1.7311332503113326,90.0,77.63
WIVBAI,P n a 21,False,"(0, 0, 1)",13.953,13.953,15.368,5.414,1.8158511192087448,90.0,79.022
AFIWIX,P n a 21,False,"(0, 0, 1)",13.424,13.425,17.799,6.137,1.5084555312096186,90.0,77.126
AKUXOU,P n a 21,False,"(0, 0, 1)",15.375,15.375,11.155,6.018,2.756611385029135,90.0,78.925
AKUYAH,P n a 21,False,"(0, 0, 1)",15.395,15.396,30.791632272421023,6.018,0.999979466096002,90.0,78.942
ANOKOG,P n 21 a,False,"(0, 1, 0)",13.396,13.396,10.647,5.809,2.5163895933126703,90.0,77.768
AQINUM,P n a 21,False,"(0, 0, 1)",13.451,13.451,7.333,6.343,3.668621300968226,90.0,76.731
ATEPIB,P n a 21,False,"(0, 0, 1)",16.038,16.038,9.63,6.032,3.330841121495327,90.0,79.349
AVOZAP,P n a 21,False,"(0, 0, 1)",13.351,13.352,18.207,5.572,1.466633712308453,90.0,78.214
AYENOI,P n a 21,False,"(0, 0, 1)",11.209,11.209,18.136,5.796,1.236104984561094,90.0,75.504
AZUSIX,P n a 21,False,"(0, 0, 1)",15.851,15.851,5.477,7.618,5.788205221836772,90.0,76.49
BAGSUY,P n a 21,False,"(0, 0, 1)",16.265,16.265,12.35,7.56,2.6340080971659923,90.0,76.914
BAVQOH,P n a 21,False,"(0, 0, 1)",11.463,11.464,19.163,6.105,1.196420184730992,90.0,75.092
BEVROJ,P n a 21,False,"(0, 0, 1)",12.137,12.137,14.839,5.933,1.6358245164768517,90.0,76.266
BEXGET,P n a 21,False,"(0, 0, 1)",11.733,11.733,12.244,4.645,1.916530545573342,90.0,78.805
BIBREM,P n a 21,False,"(0, 0, 1)",10.634,10.635,12.283,5.697,1.7315802328421397,90.0,75.006
BIXYIR,P n a 21,False,"(0, 0, 1)",13.363,13.363,13.814,6.444,1.9347039235558128,90.0,76.444
BOGWUS,P n a 21,False,"(0, 0, 1)",19.08,19.08,7.434,7.92,5.133171912832929,90.0,78.277
BPNMCX,P n a 21,False,"(0, 0, 1)",11.827,11.827,16.154,5.655,1.4642812925591184,90.0,76.553
BUSMIO,P n a 21,False,"(0, 0, 1)",13.666,13.666,18.552,6.026,1.4732643380767574,90.0,77.567
CADFUM,P n a 21,False,"(0, 0, 1)",17.409,17.409,12.536,5.894,2.7774409700063813,90.0,80.392
CAGGAV,P n a 21,False,"(0, 0, 1)",18.45,18.45,5.726,8.464,6.444289207125393,90.0,77.08
CAGXOB,P n a 21,False,"(0, 0, 1)",18.591,18.591,8.042,5.351,4.6234767470778415,90.0,81.813
CEQMOA,P n a 21,False,"(0, 0, 1)",15.726,15.726,4.894,6.895,6.426644871270944,90.0,77.636
CIBCBT,P n a 21,False,"(0, 0, 1)",10.31,10.31,12.46,4.49,1.6548956661316212,90.0,77.716
CIFCAZ,P n a 21,False,"(0, 0, 1)",14.42,14.42,12.504,7.106,2.306461932181702,90.0,76.158
CITLOK,P n a 21,False,"(0, 0, 1)",16.636,16.636,8.786,5.268,3.786933758251765,90.0,81.005
CNDPEU10,P n a 21,False,"(0, 0, 1)",12.231,12.231,12.553,5.276,1.9486975225045804,90.0,77.831
CUPREM,P n a 21,False,"(0, 0, 1)",11.567,11.568,23.13549934624277,5.316,0.9999784164484498,90.0,77.057
DAJROY,P n a 21,False,"(0, 0, 1)",15.301,15.301,26.392,4.402,1.1595180357684147,90.0,81.813
DEFHUT,P n a 21,False,"(0, 0, 1)",20.554,20.554,8.752,9.726,4.696983546617915,90.0,76.69
DERXUT,P n a 21,False,"(0, 0, 1)",13.027,13.027,13.49,6.119,1.9313565604151224,90.0,76.782
DICLAF,P n a 21,False,"(0, 0, 1)",13.211,13.211,18.308,6.228,1.4431942320297138,90.0,76.736
DLTYRS03,P n a 21,False,"(0, 0, 1)",10.968,10.968,6.804,5.875,3.2239858906525574,90.0,75.006
DOVPOU,P n a 21,False,"(0, 0, 1)",12.962,12.962,10.808,6.518,2.39859363434493,90.0,75.888
DUHRAB,P n a 21,False,"(0, 0, 1)",15.483,15.483,7.896,5.101,3.921732522796353,90.0,80.644
DUMNAC,P n a 21,False,"(0, 0, 1)",13.282,13.282,9.232,6.914,2.8773830155979203,90.0,75.413
DUXVAV,P n a 21,False,"(0, 0, 1)",12.879,12.879,14.34,6.458,1.796234309623431,90.0,75.923
EDEDOI,P n a 21,False,"(0, 0, 1)",10.132,10.132,16.434,4.958,1.23305342582451,90.0,76.249
EFUNAV,P n a 21,False,"(0, 0, 1)",13.124,13.124,12.118,5.571,2.1660339990097377,90.0,78.02
EGENAF,P n a 21,False,"(0, 0, 1)",12.268,12.268,11.008,6.294,2.2289244186046515,90.0,75.613
EHEMIP,P n a 21,False,"(0, 0, 1)",16.488,16.488,14.008,5.359,2.3540833809251858,90.0,80.77
EHUXUA,P n a 21,False,"(0, 0, 1)",13.122,13.123,11.407,6.338,2.30078022267029,90.0,76.421
EROMOP,P n a 21,False,"(0, 0, 1)",12.759,12.759,24.376,5.806,1.0468493600262554,90.0,77.183
EROXEP,P n a 21,False,"(0, 0, 1)",13.454,13.454,17.5,6.163,1.5376,90.0,77.097
EVAWON,P n a 21,False,"(0, 0, 1)",13.406,13.406,11.07,5.831,2.422041553748871,90.0,77.733
EVUSIZ,P n a 21,False,"(0, 0, 1)",14.554,14.555,9.647,6.469,3.0174147403337828,90.0,77.47
EWENOK,P n a 21,False,"(0, 0, 1)",13.913,13.913,21.318,5.76,1.3052819213809923,90.0,78.306
EWITUB,P n a 21,False,"(0, 0, 1)",13.319,13.319,12.388,4.261,2.150306748466258,90.0,80.913
EYILEE,P n a 21,False,"(0, 0, 1)",12.866,12.866,11.559,6.279,2.226144130115062,90.0,76.289
EZORUG,P n a 21,False,"(0, 0, 1)",10.852,10.852,10.127,5.624,2.143181593759257,90.0,75.476
EZUJAL,P n a 21,False,"(0, 0, 1)",13.018,13.019,26.03757980304621,6.332,0.9999777320683952,90.0,76.329
FATROI,P n a 21,False,"(0, 0, 1)",15.025,15.025,14.912,6.467,2.0151555793991416,90.0,77.854
FEBFAV,P n a 21,False,"(0, 0, 1)",14.94,14.94,15.978,7.696,1.8700713481036424,90.0,75.556
FEGGON,P n a 21,False,"(0, 0, 1)",12.676,12.677,17.089,5.749,1.4835859324711804,90.0,77.223
FEKHOU,P n a 21,False,"(0, 0, 1)",14.355,14.355,13.834,5.051,2.0753216712447595,90.0,80.019
FEPNUJ,P n a 21,False,"(0, 0, 1)",13.544,13.544,7.804,6.89,3.4710404920553564,90.0,75.728
FESPOL,P n a 21,False,"(0, 0, 1)",14.206,14.206,11.726,6.436,2.4229916425038374,90.0,77.235
FIJCOT,P n a 21,False,"(0, 0, 1)",11.614,11.614,12.428,5.63,1.869005471515932,90.0,76.375
