ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
IFOFOB,P c c n,False,"(0, 1, 0)",1.775,4.98,9.125910255968993,39.335,1.7228358427521704,154.5552494546022,8.079
IJUKUT,P c c n,False,"(1, 0, 0)",3.114,6.609,12.993177440487758,42.104,1.012974212291861,132.37654252877886,10.823
IMELET,P c c n,False,"(0, 1, 0)",2.314,5.631,7.724576687430839,24.471,2.008953854903782,149.2044876859724,14.33
JAMJUG,P c c n,False,"(0, 1, 0)",3.032,6.521,8.376346996155306,37.036,2.46978953396717,152.4986558023418,12.124
JAMLES,P c c n,False,"(0, 1, 0)",3.084,6.16,20.37236567019157,22.714,1.2260923585482066,158.27946602473605,12.519
JEHQOD,P c c n,False,"(1, 0, 0)",1.888,5.075,7.505411447748885,31.911,1.794533862789627,148.87038667722317,10.296
JERYEL,P c c n,False,"(0, 1, 0)",1.749,4.796,8.499762879045509,28.582,1.0583010609115262,133.31430231465532,10.766
JOFXEK,P c c n,False,"(1, 0, 0)",2.206,5.704,7.181550041599654,28.59,1.869426802739974,143.9009837412679,12.955
KEVJUQ,P c c n,False,"(1, 0, 0)",1.725,5.173,6.898,33.143,1.0,90.0,11.757
KOGZOV,P c c n,False,"(1, 0, 0)",2.256,5.426,9.311068037556163,42.621,2.0449417924710205,156.20572704946338,8.543
LIDYUW,P c c n,False,"(1, 0, 0)",2.116,4.944,13.179737061110131,33.998,1.0328612800835897,148.75973478381832,8.864
MANLUK,P c c n,False,"(0, 1, 0)",4.255,8.887,15.610503547291485,42.298,1.0096240449931584,123.5043298085559,14.473
MEBPUE,P c c n,False,"(0, 1, 0)",2.267,5.872,7.432046084356582,29.292,1.8630593387857417,143.9983434654359,12.983
MESSUC,P c c n,False,"(1, 0, 0)",2.059,5.521,9.763729512844977,42.79,1.7981883180807456,154.42221645778554,8.359
MUDZIV,P c c n,False,"(1, 0, 0)",2.371,5.706,6.482822996195407,36.016,2.0407285894133205,142.37280937116628,11.104
NEJYUA,P c c n,False,"(1, 0, 0)",4.762,7.103,24.191389046518182,32.848,1.635933859207315,162.554012294222,11.981
NERZAM,P c c n,False,"(1, 0, 0)",2.116,5.84,9.600511132226242,29.737,1.0583494636766992,128.46233261635476,12.559
NUBTOU,P c c n,False,"(0, 1, 0)",1.847,5.542,7.389,30.277,1.0,90.0,13.717
PIYFUY,P c c n,False,"(1, 0, 0)",2.376,7.129,9.505,36.07,0.9999999999999998,90.0,14.765
POTCEH,P c c n,False,"(0, 1, 0)",1.931,5.44,9.568396521883905,33.572,1.061509116934939,133.4719993114596,10.399
QATYUG,P n a a,False,"(0, 0, 1)",2.101,5.819,8.654863892632859,31.393,1.0587837188241531,120.19867767745862,12.49
QEPGUP,P c c n,False,"(0, 1, 0)",2.146,6.439,8.585,36.879,1.0,90.0,13.104
QIBKEV,P c c n,False,"(1, 0, 0)",1.886,5.218,9.986722785779126,27.72,1.743664182876854,155.9232783553956,10.915
RAXKIO,P c c n,False,"(0, 1, 0)",2.965,6.666,7.559811770143487,30.972,2.266042627860096,145.7917875545176,14.507
SANGIX,P c c n,False,"(0, 1, 0)",2.999,7.7,10.931276732385838,46.916,1.8812261448165708,148.6494340686303,10.772
SAVWEV,P c c n,False,"(1, 0, 0)",2.652,5.037,26.75089854565637,30.999,1.2232043466010685,166.40950603319408,7.683
SEGVIJ,P n a a,False,"(0, 0, 1)",2.505,6.143,7.207812011977005,28.768,1.986507331464442,142.8445708966069,14.066
SEKNEC,P c c n,False,"(0, 1, 0)",1.733,5.2,6.933,36.79,1.0,90.0,10.674
SOBWEL,P c c n,False,"(1, 0, 0)",3.109,7.007,8.878446429415453,38.241,2.2553042122710965,149.65511008970896,12.427
TAWSIX,P c c n,False,"(1, 0, 0)",1.794,5.308,8.083015773830953,20.764,1.6479006797559717,147.77923641758574,14.427
TIBXUY,P c c n,False,"(0, 1, 0)",2.147,5.262,6.881731904106698,23.345,1.989923536592705,147.24586828393225,14.267
TIKSEP,P c c n,False,"(1, 0, 0)",2.901,6.503,9.860421999083002,43.383,2.2763236976942607,155.23041317340906,10.187
TUMZIN,P c c n,False,"(0, 1, 0)",1.854,4.681,8.956850506735055,20.463,1.0451351505293367,135.7252128399034,13.665
TUNHIV,P c c n,False,"(0, 1, 0)",2.084,6.252,8.336,35.686,1.0,90.0,13.149
UJUDIO,P c c n,False,"(0, 1, 0)",2.217,5.821,8.16219400651565,28.096,1.8361084574569515,147.56495192511866,12.937
ULAGUK,P c c n,False,"(0, 1, 0)",2.97,6.947,9.73540718203404,42.911,2.128131614268891,151.40203777842655,10.909
UVODIV,P c c n,False,"(0, 1, 0)",1.933,4.705,9.723013216076588,27.605,2.001058945231344,160.0515564111973,10.239
VELNAF,P c c n,False,"(0, 1, 0)",1.746,5.013,7.8333020495829215,26.441,1.6908967265493922,149.31658289102418,11.516
VESCEC,P c c n,False,"(0, 1, 0)",2.21,5.716,8.417590926149833,36.299,1.87013881218679,149.76871374487817,10.308
WECJOF,P c c n,False,"(1, 0, 0)",1.841,5.523,7.364,34.237,1.0,90.0,12.141
XEGQIL,P c c n,False,"(1, 0, 0)",2.201,5.003,11.715026632492131,33.702,2.223613610056169,163.94569192572578,9.104
YINREW,P c c n,False,"(0, 1, 0)",2.17,5.162,7.979475484015224,25.459,2.069246719655175,153.63716692097492,12.674
YIVDIR,P c c n,False,"(0, 1, 0)",1.813,5.265,11.519752818528705,29.988,1.0655268290070825,144.78560007088453,10.187
YOBZUL,P c c n,False,"(0, 1, 0)",1.939,4.539,6.184073819093689,26.86,2.124583474693113,150.4586394998572,11.362
YOMYUX,P c c n,False,"(1, 0, 0)",2.548,6.359,7.492120794541423,28.923,1.9472692747686533,142.37280937116628,14.335
YORSAB,P c c n,False,"(0, 1, 0)",1.801,5.157,8.80235746831495,23.568,1.6977777021475795,152.2515212993466,12.513
ZEHLAC,P c c n,False,"(1, 0, 0)",1.846,5.537,7.383,31.116,1.0,90.0,13.35
ZORDOZ,P c c n,False,"(1, 0, 0)",1.977,5.931,7.908,30.42,1.0,90.0,14.57
DLIMZO,R 3 c,False,"(0, 0, 1)",0.001,0.001,0.0082462112512354,16.37777640584948,5.424617769470366,177.43744126687687,0.006
WILZEA,R 3 c,False,"(0, 0, 1)",0.001,0.001,0.0009999999999994,21.00388140320736,2.251146283587091,62.67740186353989,0.006
ECULIY,P n n a,False,"(0, 1, 0)",4.74,9.479,30.055490862735883,36.212,1.1065629892733957,25.311065155487,12.645
BCLBZM,R -3,False,"(0, 0, 1)",0.001,9.084,23.62740470301383,19.7319343451168,0.9992494243610828,157.36867864485876,12.336
DEMBEC,R -3,False,"(0, 0, 1)",0.001,6.177,15.39824019165827,12.900691028003113,1.000090769289798,156.34814182455048,12.886
FADMON,R -3,True,"(0, 0, 1)",7.37,7.37,38.236988636659134,56.28,1.9869857993594635,11.186763880959964,8.932
NEKQUQ,R -3,False,"(0, 0, 1)",0.001,6.981,15.73287446717859,17.532197637489716,0.9993921432302508,26.36283307902508,12.45
SIGLAV,R -3,False,"(0, 0, 1)",0.001,7.257,16.004371559045985,17.824531943363898,0.9988938172392284,152.99917662773316,12.748
QIYMEU,C 1 c 1,False,"(0, 1, 0)",3.293,3.293,6.585956270732443,25.542,1.0000066397749636,90.0,14.461
BATYUS,C 1 c 1,False,"(0, 1, 0)",3.833,3.834,7.667451336656791,31.53,0.9999411360259134,90.0,13.665
BAXWUU,C 1 c 1,False,"(0, 1, 0)",4.193,4.194,8.38767959569272,45.858,0.9999189769131062,90.0,10.365
BEMKAJ,C 1 c 1,False,"(0, 1, 0)",4.035,4.035,8.069865736181736,32.157,1.0000166376768405,90.0,14.089
BIZWEN,C 1 c 1,False,"(0, 1, 0)",4.352,4.353,8.704366088348996,34.859,1.0000728268600574,90.0,14.02
BULMOK,C 1 c 1,False,"(0, 1, 0)",3.576,3.577,7.152508441099528,27.901,1.0000687253855791,90.0,14.381
DEBLII,C 1 c 1,False,"(0, 1, 0)",4.603,4.604,9.207572209871612,40.873,0.9999378544247528,90.0,12.697
DEPGAK,C 1 c 1,False,"(0, 1, 0)",6.245,6.246,12.490375574817596,49.7,1.0000499925065234,90.0,14.106
DORJIE,C 1 c 1,False,"(0, 1, 0)",3.394,3.394,6.787482743992797,25.87,1.000076207340293,90.0,14.702
FOKDIT,C 1 c 1,False,"(0, 1, 0)",3.206,3.207,6.413233895625512,27.521,0.9999635292226482,90.0,13.115
HITZOZ,I 1 a 1,False,"(0, 1, 0)",2.582,2.582,5.164396576561487,49.68,0.9999232095065498,90.0,5.936
IFOFIT,C 1 c 1,False,"(0, 1, 0)",2.679,2.68,5.358177395346295,32.76,1.0001535232212393,90.0,9.288
LEFTUM,C 1 c 1,False,"(0, 1, 0)",3.448,3.449,6.8973543478641135,36.66,0.999948625538686,90.0,10.657
MAPYOS,C 1 c 1,False,"(0, 1, 0)",3.965,3.966,7.930754377737341,31.801,1.0000309708573687,90.0,14.003
MIBQUM,C 1 c 1,False,"(0, 1, 0)",2.826,2.828,5.6538873352765,38.051,1.0000199269488086,90.0,8.451
MUKHEH,C 1 c 1,False,"(0, 1, 0)",4.562,4.562,9.12498328765593,38.229,0.999892242251308,90.0,13.424
OCAKIM,C 1 c 1,False,"(0, 1, 0)",3.524,3.525,7.048460966764305,34.132,1.0000764753097502,90.0,11.671
OQUMIZ,C 1 c 1,False,"(0, 1, 0)",2.853,2.854,5.7072292752262905,30.682,0.9999598272269724,90.0,10.537
PAWWEP,I 1 a 1,False,"(0, 1, 0)",4.041,4.041,8.08190577772347,32.252,1.0000116584230403,90.0,14.066
PIQMOR,C 1 c 1,False,"(0, 1, 0)",3.322,3.323,6.645148982528535,32.2,0.9999775802575792,90.0,11.66
PMETRA,C 1 c 1,False,"(0, 1, 0)",3.593,3.594,7.187036802465951,29.576,0.99999487932691,90.0,13.659
QESJII01,C 1 c 1,False,"(0, 1, 0)",4.06,4.06,8.120741653322067,126.529,0.9999086717255972,90.0,3.673
QESJOO01,C 1 c 1,False,"(0, 1, 0)",4.106,4.106,8.212315446936996,135.29,0.999961588550874,90.0,3.472
RAXGUW,C 1 c 1,False,"(0, 1, 0)",4.078,4.078,8.156008643938529,31.031,0.9999989401754086,90.0,14.725
RENXUE,C 1 c 1,False,"(0, 1, 0)",4.802,4.802,9.60417336369976,36.436,0.9999819491284468,90.0,14.765
ROXCAK,C 1 c 1,False,"(0, 1, 0)",3.599,3.6,7.198408851961661,32.943,1.0000821220425924,90.0,12.324
SEGYUC,C 1 c 1,False,"(0, 1, 0)",4.805,4.806,9.610235897208767,54.38,1.0000795092648511,90.0,10.021
SEVXAT,C 1 c 1,False,"(0, 1, 0)",3.727,3.728,7.4544062808516145,38.014,1.0000796467385888,90.0,11.098
SIYLAQ,C 1 c 1,False,"(0, 1, 0)",3.959,3.959,7.917614413445505,32.308,1.0000486998399216,90.0,13.768
SUDKAF,C 1 c 1,False,"(0, 1, 0)",3.803,3.804,7.607162743099427,31.284,0.9999786065968452,90.0,13.665
VACFIP,C 1 c 1,False,"(0, 1, 0)",2.861,2.862,5.723663337409006,22.304,0.9998841061449808,90.0,14.393
VEZSEY,C 1 c 1,False,"(0, 1, 0)",3.649,3.65,7.298656451703971,30.481,1.0000470700735542,90.0,13.465
VEZSEY10,C 1 c 1,False,"(0, 1, 0)",3.649,3.65,7.298656451703971,30.481,1.0000470700735542,90.0,13.465
WACNOG,C 1 c 1,False,"(0, 1, 0)",3.537,3.537,7.074127790759791,29.165,0.9999819354747934,90.0,13.636
WOCXAN,C 1 c 1,False,"(0, 1, 0)",2.998,2.999,5.997151490499469,29.989,0.9999747395910026,90.0,11.31
XANJEB,C 1 c 1,False,"(0, 1, 0)",2.721,2.722,5.443521746075788,28.784,0.9999041528444036,90.0,10.709
XICFIZ,C 1 c 1,False,"(0, 1, 0)",4.442,4.443,8.88426277189053,35.612,1.0000829813489762,90.0,14.009
YATWIZ,C 1 c 1,False,"(0, 1, 0)",3.599,3.6,7.199899513187667,27.536,0.9998750658691806,90.0,14.651
YIYYUA,C 1 c 1,False,"(0, 1, 0)",4.316,4.317,8.632768791065818,34.276,1.0000267827089753,90.0,14.135
ZUSGAX,C 1 c 1,False,"(0, 1, 0)",3.039,3.039,6.078935762121524,25.121,0.9998460648116476,90.0,13.602
FAPXUT,C 1 2/c 1,False,"(0, 1, 0)",6.717,6.718,13.434772234764534,57.14,1.0000169534124943,90.0,13.23
WUKXUY,P c a 21,False,"(0, 0, 1)",5.887,5.888,11.775,45.606,1.0,90.0,14.479
COJGUH,P 1 21/c 1,False,"(0, 1, 0)",3.988,3.989,7.976369725633336,29.932,1.0000790176970658,90.0,14.926
DOFYOQ,P 1 21/c 1,False,"(0, 1, 0)",3.41,3.411,6.82028753059576,25.989,1.0001044632504192,90.0,14.708
HIJXEH,P 1 21/c 1,False,"(0, 1, 0)",3.864,3.864,7.728003170289204,36.938,0.999999589766058,90.0,11.814
HOCXIK,P 1 21/c 1,False,"(0, 1, 0)",3.46,3.461,6.921644457786025,38.032,0.9999068923880796,90.0,10.313
NIWREU,P 1 21/n 1,False,"(0, 1, 0)",3.591,3.592,7.182771749123036,29.464,1.0000317775484082,90.0,13.699
NODGIA,P 1 21/n 1,False,"(0, 1, 0)",3.776,3.776,7.551736820096421,30.512,1.00003485024834,90.0,13.9
TOBFID,P 1 21/n 1,False,"(0, 1, 0)",3.053,3.054,6.107351062449252,30.835,0.9999425180498612,90.0,11.201
YIYMIG,P 1 21/c 1,False,"(0, 1, 0)",3.92,3.921,7.841325461935629,37.874,0.9999584940151752,90.0,11.694
ZOLHER,P 1 21/c 1,False,"(0, 1, 0)",3.127,3.127,6.254118642942425,23.53,0.9999810296303606,90.0,14.885
ABUHEO,P 1 21/c 1,False,"(0, 1, 0)",3.947,3.947,7.893331932713839,37.583,1.0000846369178258,90.0,11.86
AKAPAF,P 1 21/n 1,False,"(0, 1, 0)",4.582,4.582,9.164412146995572,34.635,0.9999550274486828,90.0,14.822
AKAQUZ,P 1 21/c 1,False,"(0, 1, 0)",5.141,5.141,10.28277083280572,40.688,0.9999250364694252,90.0,14.181
AMITOG,P 1 21/c 1,False,"(0, 1, 0)",4.441,4.442,8.883724106476967,35.382,0.9999184906613162,90.0,14.095
ANEKUB,P 1 21/c 1,False,"(0, 1, 0)",4.259,4.26,8.51907659315257,33.199,0.9999910092189296,90.0,14.393
AQEMIV,P 1 21/c 1,False,"(0, 1, 0)",4.875,4.875,9.750327173997803,37.477,0.9999664448185208,90.0,14.582
ARASIY,P 1 21/c 1,False,"(0, 1, 0)",2.891,2.892,5.782630629739375,43.553,1.00006387581782,90.0,7.563
ARUNAC,P 1 21/a 1,False,"(0, 1, 0)",3.918,3.92,7.838,31.118,1.0,90.0,14.135
ASAXEX,P 1 21/c 1,False,"(0, 1, 0)",4.076,4.077,8.152865569847206,35.579,1.000016488699788,90.0,12.909
AWUVUK,P 1 21/c 1,False,"(0, 1, 0)",4.061,4.061,8.121737745088792,34.224,1.000032290492434,90.0,13.35
AXAXUV,P 1 21/c 1,False,"(0, 1, 0)",2.809,2.81,5.618705366897254,23.836,1.0000524378986806,90.0,13.264
AXOROV,P 1 21/c 1,False,"(0, 1, 0)",3.652,3.652,7.304157857001723,28.239,0.999978388062688,90.0,14.502
AYERIH,P 1 21/c 1,False,"(0, 1, 0)",3.91,3.911,7.8210875202876995,41.378,0.9999888097035772,90.0,10.703
AZEVEJ,P 1 21/n 1,False,"(0, 1, 0)",4.587,4.589,9.175661828990863,34.443,1.0000368552171426,90.0,14.92
BABVIM,P 1 21/c 1,False,"(0, 1, 0)",3.699,3.7,7.399193064111789,36.287,0.999973907409887,90.0,11.522
BALGIE,P 1 21/c 1,False,"(0, 1, 0)",4.388,4.389,8.77652921148218,34.7,1.0000536417650392,90.0,14.192
BEFKAY,P 1 21/a 1,False,"(0, 1, 0)",3.569,3.57,7.139,34.28,1.0,90.0,11.763
BEFKAY10,P 1 21/a 1,False,"(0, 1, 0)",3.569,3.57,7.139,34.28,1.0,90.0,11.763
BELPIR,P 1 21/c 1,False,"(0, 1, 0)",2.569,2.57,5.138561082637823,22.724,1.0000854163948074,90.0,12.743
BENWUQ,P 1 21/c 1,False,"(0, 1, 0)",4.335,4.336,8.671208969918784,36.87,0.9999759007170156,90.0,13.235
BICDIA,P 1 21/c 1,False,"(0, 1, 0)",3.506,3.507,7.013751706469227,29.483,0.9998928239121248,90.0,13.379
BIDFUS,P 1 21/c 1,False,"(0, 1, 0)",3.64,3.64,7.280263319413661,34.723,0.9999638310591104,90.0,11.843
BIFTUH,P 1 21/n 1,False,"(0, 1, 0)",3.776,3.777,7.552629806895078,32.778,1.0000490151264376,90.0,12.977
BIGWIX,P 1 21/c 1,False,"(0, 1, 0)",3.881,3.881,7.761937966770928,31.678,1.0000079919769185,90.0,13.768
BIYZES,P 1 21/c 1,False,"(0, 1, 0)",4.122,4.122,8.244993632502089,30.935,0.9998794865652568,90.0,14.92
BORMOK,P 1 21/c 1,False,"(0, 1, 0)",3.488,3.489,6.9766158701766,26.142,1.000055059620674,90.0,14.943
BOXRIR,P 1 21/c 1,False,"(0, 1, 0)",4.131,4.131,8.261443578455282,36.378,1.0000673516122738,90.0,12.794
BOYWOC,P 1 21/c 1,False,"(0, 1, 0)",3.52,3.521,7.04042285661877,26.805,1.0000819756700676,90.0,14.719
BOYWUJ,P 1 21/c 1,False,"(0, 1, 0)",3.972,3.972,7.9435927010389955,41.41,1.0000512738978864,90.0,10.858
CAMGIJ,P 1 21/c 1,False,"(0, 1, 0)",4.667,4.668,9.334828654024667,35.716,1.0000183555565594,90.0,14.645
CAMLEI,P 1 21/n 1,False,"(0, 1, 0)",4.532,4.533,9.0651001649182,35.49,0.9999889504896384,90.0,14.33
CARVUQ,P 1 21/a 1,False,"(0, 1, 0)",4.78,4.781,9.561,39.729,1.0,90.0,13.533
CAZWAF,P 1 21/c 1,False,"(0, 1, 0)",4.092,4.092,8.18414766484574,30.737,0.9999819572114546,90.0,14.908
CEFZAR,P 1 21/c 1,False,"(0, 1, 0)",5.91,5.911,11.82158204302622,44.237,0.999950764371122,90.0,14.96
CENCIJ,P 1 21/c 1,False,"(0, 1, 0)",4.919,4.92,9.83821533612677,46.73,1.0000797567288802,90.0,11.889
CERBEH,P 1 21/n 1,False,"(0, 1, 0)",4.568,4.568,9.135923817545766,34.556,1.000008338779499,90.0,14.811
CHXPOS,P 1 21/n 1,False,"(0, 1, 0)",3.789,3.79,7.578658060633162,37.18,1.000045118722088,90.0,11.522
CICYOC,P 1 21/n 1,False,"(0, 1, 0)",3.522,3.522,7.044299894240733,38.826,0.9999574273887774,90.0,10.285
CIGCON,P 1 21/c 1,False,"(0, 1, 0)",3.586,3.587,7.172805448358403,27.83,1.0000271235073916,90.0,14.456
CILBOP,P 1 21/c 1,False,"(0, 1, 0)",3.808,3.81,7.618086505153377,38.382,0.9999886447661998,90.0,11.224
CIQNUM,P 1 21/c 1,False,"(0, 1, 0)",4.507,4.508,9.014750190659749,35.631,1.0000277111772338,90.0,14.198
CISFAL,P 1 21/c 1,False,"(0, 1, 0)",3.531,3.532,7.063184621684471,26.541,0.9999738614103468,90.0,14.903
CISFEP,P 1 21/c 1,False,"(0, 1, 0)",3.536,3.537,7.072700332970428,26.538,1.000042369535745,90.0,14.926
CIVCAL,P 1 21/n 1,False,"(0, 1, 0)",4.483,4.483,8.965993642647758,36.023,1.0000007090516114,90.0,13.974
CIXQAE,P 1 21/n 1,False,"(0, 1, 0)",3.396,3.397,6.793178416617659,30.213,0.9999737359146608,90.0,12.674
COFGAF10,P 1 21/c 1,False,"(0, 1, 0)",2.655,2.655,5.310813967745434,25.366,0.9998467338998546,90.0,11.826
COKKIW,P 1 21/a 1,False,"(0, 1, 0)",3.469,3.47,6.939,26.747,1.0,90.0,14.542
COTRUY,P 1 21/c 1,False,"(0, 1, 0)",3.529,3.529,7.058398756091923,32.097,0.999943506154058,90.0,12.405
CTSGLM,P 1 21/c 1,False,"(0, 1, 0)",4.595,4.596,9.191762507811005,39.133,0.9999170444394798,90.0,13.218
CUJTAC,P 1 21/c 1,False,"(0, 1, 0)",3.065,3.065,6.129623887319678,28.12,1.0000613598301031,90.0,12.296
CUTTAN,P 1 21/c 1,False,"(0, 1, 0)",3.412,3.414,6.826173891720017,31.36,0.9999745257412462,90.0,12.278
DACPUS,P 1 21/c 1,False,"(0, 1, 0)",3.743,3.744,7.487161945623989,33.76,0.999978370225572,90.0,12.502
DARSAQ,P 1 1 21/b,False,"(0, 0, 1)",3.982,3.982,7.963638427251705,32.692,1.0000454029589112,90.0,13.694
DAVWEC,P 1 21/c 1,False,"(0, 1, 0)",3.114,3.115,6.229087413096721,26.78,0.9999859669497434,90.0,13.092
DEHDAZ,P 1 21/c 1,False,"(0, 1, 0)",2.888,2.889,5.777265962373552,22.846,0.9999539639727018,90.0,14.192
DEVMAV,P 1 21/n 1,False,"(0, 1, 0)",5.329,5.331,10.65980722152141,39.898,1.0000180846120932,90.0,14.96
DEZKUP,P 1 21/c 1,False,"(0, 1, 0)",5.05,5.051,10.101306549154916,51.425,0.999969652524312,90.0,11.115
DEZPUT,P 1 21/c 1,False,"(0, 1, 0)",3.275,3.275,6.550835061272722,29.75,0.9998725259810526,90.0,12.416
DIGXUN,P 1 21/a 1,False,"(0, 1, 0)",4.045,4.046,8.091,31.683,1.0000000000000002,90.0,14.324
DIQLEY,P 1 21/c 1,False,"(0, 1, 0)",3.269,3.27,6.539891207046185,25.026,0.9998637275425584,90.0,14.645
DIRXUB,P 1 21/c 1,False,"(0, 1, 0)",4.025,4.025,8.050188196557892,31.676,0.9999766220921428,90.0,14.261
DLABAC,P 1 21/c 1,False,"(0, 1, 0)",3.807,3.808,7.614585083903128,33.555,1.0000544896527257,90.0,12.788
DLABAC01,P 1 21/c 1,False,"(0, 1, 0)",3.803,3.804,7.6074884817527,33.575,0.9999357893536254,90.0,12.765
DOMJEW,P 1 21/c 1,False,"(0, 1, 0)",3.518,3.518,7.0360388003478205,26.816,0.9999944854841024,90.0,14.702
DOQBOC,P 1 21/n 1,False,"(0, 1, 0)",4.733,4.733,9.465744608851436,35.846,1.0000269805661484,90.0,14.794
DUWGAE,P 1 21/c 1,False,"(0, 1, 0)",3.71,3.71,7.420757441124188,32.187,0.9998979294054284,90.0,12.983
