ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
JEYKED,P 1 21/c 1,False,"(0, 1, 0)",7.71,7.711,15.421802261733225,9.697,0.9999479787303968,90.0,57.84
JEYVAN,P 1 21/c 1,False,"(0, 1, 0)",9.148,9.148,18.29591894385193,15.858,1.0000044302857003,90.0,49.085
JEYVOC,P 1 21/c 1,False,"(0, 1, 0)",9.404,9.405,18.80917225717283,17.88,0.999990841852556,90.0,46.45
JEZCAW,P 1 21/n 1,False,"(0, 1, 0)",8.957,8.957,17.91436769746563,11.202,0.999979474717063,90.0,57.983
JIBDUT,P 1 21/n 1,False,"(0, 1, 0)",8.25,8.251,16.50109090333121,16.085,0.999994491071424,90.0,45.733
JIBTEX,P 1 21/n 1,False,"(0, 1, 0)",7.626,7.627,15.252808561048685,11.537,1.0000125510623536,90.0,52.895
JICCON,P 1 21/n 1,False,"(0, 1, 0)",9.235,9.236,18.470700067945447,18.338,1.000016238261325,90.0,45.206
JICJEO,P 1 21/c 1,False,"(0, 1, 0)",10.577,10.578,21.15431929890442,19.616,1.0000321778775276,90.0,47.16
JICKAH,P 1 21/c 1,False,"(0, 1, 0)",5.967,5.968,11.93524130464064,8.149,0.9999797821732732,90.0,55.674
JICKAL,P 1 21/c 1,False,"(0, 1, 0)",6.259,6.26,12.519771643284871,10.262,0.9999383660256068,90.0,50.655
JICMIV,P 1 21/c 1,False,"(0, 1, 0)",8.29,8.291,16.58085694407861,10.23,1.0000086277761078,90.0,58.327
JICMUH,P 1 21/c 1,False,"(0, 1, 0)",8.56,8.561,17.120231598900755,12.433,1.0000448826346071,90.0,54.013
JICNAO,P 1 21/n 1,False,"(0, 1, 0)",8.215,8.215,16.43038435338626,11.452,0.9999766071579342,90.0,55.124
JICRAR,P 1 21/c 1,False,"(0, 1, 0)",9.956,9.957,19.91224151119105,12.789,1.0000380915834377,90.0,57.29
JICTIB,P 1 21/n 1,False,"(0, 1, 0)",8.088,8.088,16.176345199086228,10.149,0.9999786602547126,90.0,57.897
JICXEC,P 1 21/c 1,False,"(0, 1, 0)",7.508,7.508,15.015843699239817,8.912,1.0000104090561486,90.0,59.313
JIDMOY,P 1 21/n 1,False,"(0, 1, 0)",8.803,8.804,17.607302149960393,10.693,0.9999828395084142,90.0,58.728
JIFCUW,P 1 21/c 1,False,"(0, 1, 0)",9.262,9.263,18.524593652763343,14.686,1.0000219355546616,90.0,51.595
JIFDAG,P 1 21/n 1,False,"(0, 1, 0)",7.589,7.591,15.180357637420798,10.808,0.9999764407776588,90.0,54.551
JIFHEO,P 1 21/n 1,False,"(0, 1, 0)",10.28,10.281,20.56099961091386,14.85,1.000000018923503,90.0,54.162
JIFRUL,P 1 21/n 1,False,"(0, 1, 0)",8.584,8.585,17.16888377268598,11.646,1.0000067696488344,90.0,55.852
JIGDUC,P 1 21/c 1,False,"(0, 1, 0)",9.466,9.466,18.932005070778956,15.313,0.9999997321583776,90.0,51.033
JIGDUC01,P 1 21/c 1,False,"(0, 1, 0)",9.443,9.444,18.88702459361982,15.274,0.999998697856314,90.0,51.039
JIGFAK,P 1 21/c 1,False,"(0, 1, 0)",9.898,9.899,19.797205484613222,15.434,0.9999896205243012,90.0,52.059
JIGGUB,P 1 21/c 1,False,"(0, 1, 0)",5.907,5.908,11.815082945117227,11.091,0.9999929797262016,90.0,46.811
JIGKEP,P 1 21/n 1,False,"(0, 1, 0)",9.696,9.696,19.3921427387486,13.352,0.9999926393513846,90.0,55.451
JIGKOZ,P 1 21/n 1,False,"(0, 1, 0)",7.554,7.555,15.109219734983007,11.998,0.9999854568940778,90.0,51.549
JIGMEV,P 1 21/c 1,False,"(0, 1, 0)",5.668,5.669,11.336983108393522,7.328,1.000001489956042,90.0,57.124
JIGSIF,P 1 21/n 1,False,"(0, 1, 0)",8.763,8.764,17.527458030187947,13.417,0.9999738678485404,90.0,52.563
JIHQOJ,P 1 21/c 1,False,"(0, 1, 0)",9.803,9.804,19.606926352694856,17.617,1.0000037561881867,90.0,48.06
JIHWUW,P 1 21/n 1,False,"(0, 1, 0)",10.811,10.812,21.62329634907685,13.729,0.9999862949167388,90.0,57.588
JIJBEN,P 1 21/c 1,False,"(0, 1, 0)",8.928,8.928,17.85516888746785,12.879,1.0000465474472624,90.0,54.196
JIJCAG01,P 1 21/n 1,False,"(0, 1, 0)",9.671,9.672,19.3425382253726,11.921,1.0000238735279736,90.0,58.356
JIJCOY,P 1 21/c 1,False,"(0, 1, 0)",8.613,8.613,17.225178112286677,11.006,1.0000477143230662,90.0,57.428
JIJVEG,P 1 21/c 1,False,"(0, 1, 0)",5.94,5.941,11.88176459958705,11.842,0.999935649323748,90.0,45.092
JIJVOQ,P 1 21/n 1,False,"(0, 1, 0)",8.429,8.429,16.857650132803208,15.413,1.0000207542091597,90.0,47.561
JIJXUZ,P 1 21/c 1,False,"(0, 1, 0)",5.343,5.343,10.685665585259535,9.078,1.000031295639733,90.0,49.653
JIJYUZ,P 1 21/c 1,False,"(0, 1, 0)",7.255,7.256,14.510442067697316,13.619,1.0000384504000692,90.0,46.816
JIKBAJ,P 1 21/c 1,False,"(0, 1, 0)",5.901,5.902,11.803779437112505,11.765,0.9999339671571588,90.0,45.092
JIKFIS,P 1 21/n 1,False,"(0, 1, 0)",8.315,8.316,16.6316864147927,10.714,0.9999587284911716,90.0,57.21
JIKHAP,P 1 21/n 1,False,"(0, 1, 0)",10.307,10.308,20.61460513810536,12.063,1.0000191544728605,90.0,59.668
JIKKUN,P 1 21/n 1,False,"(0, 1, 0)",9.865,9.866,19.73099434899316,17.002,1.000000286402537,90.0,49.251
JIKNAW,P 1 21/n 1,False,"(0, 1, 0)",10.193,10.195,20.3880461545485,16.355,0.9999977361956044,90.0,51.263
JIKPEC,P 1 21/n 1,False,"(0, 1, 0)",11.692,11.692,23.384452634175556,16.858,0.9999806437985684,90.0,54.213
JIKPOM,P 1 21/n 1,False,"(0, 1, 0)",10.286,10.287,20.57300583288694,17.961,0.9999997164786232,90.0,48.879
JIKXEG,P 1 21/n 1,False,"(0, 1, 0)",7.81,7.81,15.619442307585762,9.249,1.0000357050145103,90.0,59.37
JILGIY,P 1 21/c 1,False,"(0, 1, 0)",8.171,8.171,16.3413431822479,13.256,1.0000401936208532,90.0,50.953
JILJEX,P 1 21/c 1,False,"(0, 1, 0)",6.678,6.678,13.356034216787556,11.13,0.9999974381027332,90.0,50.197
JILKOE,P 1 21/n 1,False,"(0, 1, 0)",7.332,7.333,14.66514456116952,14.08,0.9999901425336164,90.0,46.163
JILKOE01,P 1 21/n 1,False,"(0, 1, 0)",7.236,7.237,14.472740790879936,13.998,1.000017910161165,90.0,45.957
JILRIF,P 1 21/n 1,False,"(0, 1, 0)",8.96,8.96,17.9199567242781,11.877,1.00000241494567,90.0,56.465
JILROL,P 1 21/c 1,False,"(0, 1, 0)",6.707,6.707,13.414037460809478,11.093,0.9999972073427118,90.0,50.409
JILRUR,P 1 21/c 1,False,"(0, 1, 0)",7.029,7.03,14.05927914226046,9.703,0.9999801453362128,90.0,55.388
JILZOT,P 1 21/n 1,False,"(0, 1, 0)",8.151,8.152,16.30320167942481,11.579,0.9999876294589995,90.0,54.614
JIMBAI,P 1 21/c 1,False,"(0, 1, 0)",9.64,9.641,19.28061332012029,11.864,1.0000200553723728,90.0,58.396
JIMCOB,P 1 21/c 1,False,"(0, 1, 0)",7.181,7.182,14.362907818405018,9.99,1.000006418031512,90.0,55.182
JIMKAS,P 1 21/n 1,False,"(0, 1, 0)",8.039,8.039,16.07812159426592,12.247,0.999992437284094,90.0,52.701
JIMMIE,P 1 21/c 1,False,"(0, 1, 0)",6.153,6.154,12.30715604841346,8.097,0.9999873205139476,90.0,56.66
JIMNAU,P 1 21/c 1,False,"(0, 1, 0)",6.745,6.746,13.49125501945612,9.476,0.9999810974252764,90.0,54.918
JIMVAG,P 1 21/c 1,False,"(0, 1, 0)",5.201,5.202,10.402357905782706,9.737,1.0000617258339992,90.0,46.897
JIMVUX,P 1 21/n 1,False,"(0, 1, 0)",8.176,8.176,16.35243932873625,10.879,0.9999731337491968,90.0,56.362
JINHUM,P 1 21/n 1,False,"(0, 1, 0)",9.269,9.27,18.53925699697806,10.716,0.9999861376872816,90.0,59.971
JINKUM,P 1 21/c 1,False,"(0, 1, 0)",6.415,6.416,12.831185525897444,11.842,0.999985541016684,90.0,47.298
JINSUU,P 1 21/c 1,False,"(0, 1, 0)",8.93,8.932,17.86200240734504,14.573,0.9999998652253548,90.0,50.793
JIPCOA,P 1 21/c 1,False,"(0, 1, 0)",6.615,6.615,13.22945747186936,12.166,1.000041009098959,90.0,47.401
JIPLOJ,P 1 21/c 1,False,"(0, 1, 0)",7.433,7.434,14.866411604687933,11.065,1.0000395788390444,90.0,53.342
JIPRIK,P 1 21/c 1,False,"(0, 1, 0)",9.688,9.689,19.37658176769061,12.198,1.0000215844215667,90.0,57.811
JIPRUV,P 1 21/c 1,False,"(0, 1, 0)",5.928,5.928,11.856856244384511,8.476,0.999927784872578,90.0,54.437
JIPSAD,P 1 21/c 1,False,"(0, 1, 0)",10.055,10.055,20.110414018612342,12.696,0.9999794127255678,90.0,57.737
JIPWOY,P 1 21/n 1,False,"(0, 1, 0)",9.619,9.619,19.23806978363474,16.262,0.9999963726280482,90.0,49.79
JIQJIC,P 1 21/n 1,False,"(0, 1, 0)",7.989,7.991,15.980035606969093,11.154,0.9999977717841207,90.0,55.084
JIQXOZ,P 1 21/c 1,False,"(0, 1, 0)",10.219,10.22,20.439940949034074,14.884,0.9999539651784504,90.0,53.938
JIQZIT,P 1 21/n 1,False,"(0, 1, 0)",8.07,8.071,16.141378658590472,12.023,0.9999765411246162,90.0,53.319
JIRBOE,P 1 21/n 1,False,"(0, 1, 0)",9.46,9.461,18.921301065201614,11.95,0.9999840885570932,90.0,57.725
JIRHEY,P 1 21/n 1,False,"(0, 1, 0)",8.712,8.712,17.423394847158804,11.83,1.0000347322003835,90.0,55.823
JIRLOL,P 1 21/n 1,False,"(0, 1, 0)",6.167,6.168,12.3349397242143,10.186,1.0000048865893996,90.0,50.449
JIRYUF,P 1 21/n 1,False,"(0, 1, 0)",9.977,9.977,19.954181541722026,12.622,0.9999909020712452,90.0,57.685
JIRZUG,P 1 21/c 1,False,"(0, 1, 0)",5.635,5.636,11.27128431013964,11.013,0.9999747757103968,90.0,45.665
JISBAP,P 1 21/c 1,False,"(0, 1, 0)",5.593,5.594,11.186703938158011,11.099,1.000026465511524,90.0,45.224
JISHID,P 1 21/c 1,False,"(0, 1, 0)",13.27,13.272,26.541910895788945,15.849,1.0000033571136384,90.0,59.158
JISKEF,P 1 21/n 1,False,"(0, 1, 0)",10.911,10.911,21.82248439110451,14.808,0.9999778031182964,90.0,55.84
JISRIP,P 1 21/c 1,False,"(0, 1, 0)",8.617,8.619,17.23599448827946,11.778,1.000000319779665,90.0,55.651
JISSUD,P 1 21/c 1,False,"(0, 1, 0)",7.85,7.85,15.70047187188971,10.762,0.9999699453689316,90.0,55.571
JISTAK,P 1 21/n 1,False,"(0, 1, 0)",9.532,9.533,19.06554677946583,12.677,0.9999713210708218,90.0,56.379
JITBAP,P 1 21/n 1,False,"(0, 1, 0)",8.952,8.953,17.90489388407538,13.722,1.000005926643593,90.0,52.535
JITCEX,P 1 21/c 1,False,"(0, 1, 0)",6.664,6.665,13.328500965975133,8.944,1.0000374411215591,90.0,56.138
JITLAD,P 1 21/c 1,False,"(0, 1, 0)",7.807,7.807,15.613119611403738,11.42,1.000056387744293,90.0,53.818
JITLIK,P 1 21/n 1,False,"(0, 1, 0)",8.984,8.985,17.968152520501377,10.685,1.0000471656447516,90.0,59.261
JIVLIJ,P 1 21/a 1,False,"(0, 1, 0)",7.642,7.643,15.285,9.68,1.0,90.0,57.657
JIVVAP,P 1 21/c 1,False,"(0, 1, 0)",9.968,9.968,19.935200049159278,15.336,1.0000401275552169,90.0,52.431
JIWJEF,P 1 21/n 1,False,"(0, 1, 0)",7.934,7.934,15.867905501357136,13.319,1.00000595533184,90.0,49.991
JIXLAG,P 1 21/n 1,False,"(0, 1, 0)",8.176,8.177,16.352372610725332,10.025,1.0000383668651396,90.0,58.488
JIXRAK,P 1 21/c 1,False,"(0, 1, 0)",6.801,6.802,13.603801601023148,9.137,0.9999410752195116,90.0,56.11
JIXSUE,P 1 21/c 1,False,"(0, 1, 0)",11.367,11.368,22.735518511791195,13.889,0.999977193755624,90.0,58.579
JIXTAO,P 1 21/n 1,False,"(0, 1, 0)",10.385,10.386,20.7715719434038,12.667,0.999972465088085,90.0,58.625
JIXWOG,P 1 21/n 1,False,"(0, 1, 0)",11.379,11.379,22.757760192953963,14.149,1.0000105373746802,90.0,58.132
JIYKEL,P 1 21/c 1,False,"(0, 1, 0)",7.508,7.509,15.016842577586008,13.005,1.0000104830568195,90.0,49.108
JIYKOS,P 1 21/n 1,False,"(0, 1, 0)",7.929,7.929,15.858317218418858,15.313,0.9999799967162664,90.0,46.003
JIYLAF,P 1 21/c 1,False,"(0, 1, 0)",7.225,7.225,14.450641266047676,11.512,0.999955623696148,90.0,51.457
JIYXEY,P 1 21/n 1,False,"(0, 1, 0)",8.993,8.993,17.986201433321042,11.232,0.9999888006746844,90.0,58.018
JIZGIK,P 1 21/c 1,False,"(0, 1, 0)",6.343,6.343,12.686270373912103,7.494,0.9999786876754052,90.0,59.427
JIZKAE,P 1 21/n 1,False,"(0, 1, 0)",8.566,8.566,17.13231706454209,17.1,0.9999814931896898,90.0,45.052
JIZPAJ,P 1 21/a 1,False,"(0, 1, 0)",8.26,8.26,16.52,12.794,1.0,90.0,52.242
JIZQEO,P 1 21/c 1,False,"(0, 1, 0)",8.39,8.39,16.7805988272171,11.797,0.9999643143118272,90.0,54.889
JIZXUL,P 1 21/c 1,False,"(0, 1, 0)",5.649,5.65,11.299837963440009,9.759,0.9999258428799848,90.0,49.183
JOBGOW,P 1 21/a 1,False,"(0, 1, 0)",8.099,8.568,6.405458375479462,13.341,2.6019995795776976,90.0,51.326
JOBJAL10,P 1 21/n 1,False,"(0, 1, 0)",10.524,10.524,21.047844759024613,15.176,1.0000073756233554,90.0,54.208
JOBSAX,P 1 21/c 1,False,"(0, 1, 0)",5.521,5.521,11.042135029060278,10.492,0.9999877714717378,90.0,46.461
JOBWIG,P 1 21/c 1,False,"(0, 1, 0)",6.311,6.313,12.62417688405862,8.603,0.9999859884679811,90.0,55.726
JOCKEU,P 1 21/c 1,False,"(0, 1, 0)",9.548,9.548,19.095491850172387,11.233,1.0000266109839746,90.0,59.536
JOCMUL,P 1 21/n 1,False,"(0, 1, 0)",8.954,8.955,17.909034842782567,12.254,0.9999980544578267,90.0,55.617
JOCQIE,P 1 21/n 1,False,"(0, 1, 0)",16.133,16.133,32.26623375914828,18.633,0.9999927553010982,90.0,59.994
JODGOY,P 1 21/c 1,False,"(0, 1, 0)",6.371,6.371,12.74180587671936,12.548,1.0000152351466127,90.0,45.441
JODGUE,P 1 21/c 1,False,"(0, 1, 0)",6.771,6.772,13.542809531260492,13.392,1.0000140641968764,90.0,45.321
JODHOZ,P 1 21/c 1,False,"(0, 1, 0)",6.58,6.581,13.161428265959588,12.217,0.9999674605254892,90.0,47.132
JODQIC,P 1 21/n 1,False,"(0, 1, 0)",7.939,7.939,15.87825714617319,10.478,0.9999838051386356,90.0,56.58
JOFFER,P 1 21/n 1,False,"(0, 1, 0)",8.374,8.375,16.74890542692268,11.038,1.000005646522857,90.0,56.614
JOFFUG,P 1 21/c 1,False,"(0, 1, 0)",8.656,8.657,17.313771426237555,11.18,0.9999554443559084,90.0,57.147
JOFJAR,P 1 21/c 1,False,"(0, 1, 0)",6.385,6.385,12.770326229192426,10.296,0.9999744541222696,90.0,51.119
JOFPUS,P 1 21/c 1,False,"(0, 1, 0)",8.456,8.458,16.913918824447517,11.66,1.000004799334402,90.0,55.416
JOFWIL,P 1 21/n 1,False,"(0, 1, 0)",8.841,8.841,17.681754013671835,13.2,1.0000139118736735,90.0,53.256
JOGHAO,P 1 21/n 1,False,"(0, 1, 0)",6.911,6.911,13.821014145134214,12.143,1.0000713301394115,90.0,48.701
JOGNEY,P 1 21/n 1,False,"(0, 1, 0)",10.779,10.78,21.55931040177306,20.134,0.999985602425714,90.0,46.96
JOGSEF,P 1 21/c 1,False,"(0, 1, 0)",10.076,10.076,20.15192975871045,11.652,1.0000034855862634,90.0,59.966
JOGTUX,P 1 21/c 1,False,"(0, 1, 0)",7.442,7.442,14.884005442084469,10.207,0.9999996343669392,90.0,55.56
JOGYUB,P 1 21/n 1,False,"(0, 1, 0)",9.644,9.644,19.288264644596723,16.607,0.9999862795019874,90.0,49.269
JOGZAI,P 1 21/c 1,False,"(0, 1, 0)",6.446,6.446,12.892225913316908,10.558,0.9999824767795392,90.0,50.684
JOHGIW,P 1 21/n 1,False,"(0, 1, 0)",12.768,12.769,25.53720331203086,18.271,0.9999920385945016,90.0,54.42
JOHHAS,P 1 21/c 1,False,"(0, 1, 0)",6.443,6.444,12.886231450660818,10.943,1.00005964112488,90.0,49.664
JOHLEY,P 1 21/c 1,False,"(0, 1, 0)",7.192,7.193,14.384814562586476,13.018,1.0000128911924944,90.0,47.853
JOHMEZ,P 1 21/c 1,False,"(0, 1, 0)",8.023,8.024,16.046328707838438,12.081,1.0000418346260869,90.0,53.027
JOHNAX,P 1 21/c 1,False,"(0, 1, 0)",6.98,6.981,13.960524417084052,9.579,1.0000340662643996,90.0,55.543
JOHZUC,P 1 21/c 1,False,"(0, 1, 0)",8.448,8.448,16.89625994118225,10.69,0.9999846154602762,90.0,57.68
JOJZIT,P 1 21/n 1,False,"(0, 1, 0)",8.727,8.728,17.455494750937312,12.072,0.9999716564357314,90.0,55.331
JOKLIF,P 1 21/n 1,False,"(0, 1, 0)",7.225,7.225,14.449594111946537,13.925,1.00002808992767,90.0,46.06
JOKTAF,P 1 21/a 1,False,"(0, 1, 0)",6.634,6.636,13.27,8.246,1.0,90.0,58.144
JOKVAI,P 1 21/c 1,False,"(0, 1, 0)",7.389,7.39,14.77927308767248,10.516,0.9999815222527616,90.0,54.569
JOKZUE,P 1 21/c 1,False,"(0, 1, 0)",7.332,7.332,14.664114020287755,13.769,0.9999922245361976,90.0,46.805
JOLVOV,P 1 21/c 1,False,"(0, 1, 0)",6.4,6.4,12.799925976348456,11.431,1.0000057831312212,90.0,48.232
JOLVUB,P 1 21/n 1,False,"(0, 1, 0)",9.109,9.11,18.21901558811562,16.025,0.999999144404068,90.0,48.667
JOLVUB10,P 1 21/n 1,False,"(0, 1, 0)",9.109,9.11,18.21901558811562,16.025,0.999999144404068,90.0,48.667
JOMLIJ,P 1 21/n 1,False,"(0, 1, 0)",10.515,10.515,21.029388245976158,13.661,1.000029090433668,90.0,56.992
JOMTAI,P 1 21/c 1,False,"(0, 1, 0)",7.494,7.495,14.988435575469508,12.929,1.000037657334393,90.0,49.223
JONKOO,P 1 21/c 1,False,"(0, 1, 0)",7.904,7.904,15.807658428749022,11.746,1.0000216079599973,90.0,53.388
JONSAI,P 1 21/n 1,False,"(0, 1, 0)",8.209,8.21,16.419020981775983,15.08,0.999998722105538,90.0,47.435
JONSEM,P 1 21/c 1,False,"(0, 1, 0)",8.432,8.433,16.865776294022165,15.931,0.9999539722329628,90.0,46.633
JOPZAP,P 1 21/a 1,False,"(0, 1, 0)",5.794,5.796,11.59,11.16,1.0,90.0,46.083
JOPZUL,P 1 21/c 1,False,"(0, 1, 0)",7.595,7.596,15.190906819541746,9.136,1.0000061339628608,90.0,58.975
JOQBIC,P 1 21/n 1,False,"(0, 1, 0)",9.216,9.216,18.43163742047895,13.036,1.0000196715849372,90.0,54.729
JOQQUD,P 1 21/c 1,False,"(0, 1, 0)",8.265,8.265,16.52925627486004,11.526,1.00004499447087,90.0,55.113
JORBOJ,P 1 21/n 1,False,"(0, 1, 0)",11.804,11.805,23.60868672755857,23.227,1.0000132693717805,90.0,45.47
JORDIG,P 1 21/n 1,False,"(0, 1, 0)",9.353,9.354,18.707704134927944,15.0,0.9999623612324172,90.0,51.274
JORGOM,P 1 21/n 1,False,"(0, 1, 0)",6.61,6.61,13.220828415799064,12.387,0.999937340099046,90.0,46.862
JORGUS,P 1 21/n 1,False,"(0, 1, 0)",8.854,8.856,17.709962676414648,12.057,1.0000021074909098,90.0,55.755
JOSFUU,P 1 21/c 1,False,"(0, 1, 0)",6.953,6.953,13.90544641498431,11.218,1.0000398106611734,90.0,51.108
JOSFUV,P 1 21/n 1,False,"(0, 1, 0)",7.868,7.869,15.737522613168824,10.831,0.99996679190355,90.0,55.462
JOSGEG,P 1 21/a 1,False,"(0, 1, 0)",7.467,7.468,14.935,9.681,1.0,90.0,57.049
JOSYIZ,P 1 21/c 1,False,"(0, 1, 0)",5.766,5.767,11.533895482446509,11.422,0.9999223607975406,90.0,45.275
JOTBEC,P 1 21/c 1,False,"(0, 1, 0)",8.75,8.751,17.500249855359208,11.004,1.000042864796045,90.0,57.84
JOTDIF,P 1 21/n 1,False,"(0, 1, 0)",6.942,6.943,13.884257020092935,9.115,1.0000535123994023,90.0,56.717
JOTDOL,P 1 21/n 1,False,"(0, 1, 0)",8.135,8.136,16.271508166116625,13.484,0.999968769574926,90.0,50.352
JOTFOQ,P 1 21/c 1,False,"(0, 1, 0)",8.346,8.346,16.692556694527056,12.165,0.999966650134114,90.0,53.915
JOTMUA,P 1 21/c 1,False,"(0, 1, 0)",8.372,8.373,16.74432229145151,10.943,1.0000404739312043,90.0,56.837
JOTNIP,P 1 21/n 1,False,"(0, 1, 0)",8.207,8.207,16.414425911374423,13.385,0.9999740526183052,90.0,50.804
JOTTIX,P 1 21/c 1,False,"(0, 1, 0)",9.98,9.981,19.96079261953292,13.064,1.0000103893903929,90.0,56.797
JOVMIS,P 1 21/c 1,False,"(0, 1, 0)",9.011,9.012,18.023632541749176,16.466,0.9999649048687764,90.0,47.584
JOVZOJ,P 1 21/n 1,False,"(0, 1, 0)",8.995,8.997,17.99220859149871,13.639,0.9999884065651168,90.0,52.838
JOWCUW,P 1 21/c 1,False,"(0, 1, 0)",6.142,6.143,12.284842082827112,9.595,1.0000128546359672,90.0,52.007
JOWSUJ,P 1 21/n 1,False,"(0, 1, 0)",6.392,6.393,12.784669647667863,10.236,1.000025839723766,90.0,51.32
JOWZOK,P 1 21/c 1,False,"(0, 1, 0)",5.978,5.978,11.95590803745161,11.762,1.0000076918079417,90.0,45.47
JOWZOK01,P 1 21/c 1,False,"(0, 1, 0)",5.923,5.923,11.84540590271182,11.675,1.0000501542364235,90.0,45.418
JOXDAE,P 1 21/n 1,False,"(0, 1, 0)",8.219,8.22,16.439531684327264,12.092,0.9999676581828806,90.0,53.663
JOXHIN,P 1 21/n 1,False,"(0, 1, 0)",12.543,12.543,25.086401097008714,17.487,0.999984011377034,90.0,55.119
JOXKOW,P 1 21/n 1,False,"(0, 1, 0)",9.284,9.284,18.567792329730533,11.48,1.000011184435165,90.0,58.276
JOXKOW01,P 1 21/n 1,False,"(0, 1, 0)",9.282,9.284,18.56589222202909,11.448,1.0000058051597858,90.0,58.344
JOXWOI,P 1 21/c 1,False,"(0, 1, 0)",10.306,10.307,20.613220272436813,17.322,0.9999893140211038,90.0,49.956
JOYCOR,P 1 21/n 1,False,"(0, 1, 0)",12.323,12.323,24.64518938860077,22.627,1.0000328912627308,90.0,47.447
JOYCUX,P 1 21/n 1,False,"(0, 1, 0)",12.407,12.407,24.81385002372667,22.945,1.0000060440549607,90.0,47.24
JOYDAE,P 1 21/n 1,False,"(0, 1, 0)",12.325,12.327,24.652224605499605,22.633,0.9999908890372696,90.0,47.447
JOYDEI,P 1 21/n 1,False,"(0, 1, 0)",12.225,12.226,24.45033057036244,22.431,1.000027379165105,90.0,47.47
JOYDIM,P 1 21/n 1,False,"(0, 1, 0)",12.24,12.241,24.481228931571223,22.444,0.9999906486895792,90.0,47.487
JOYDOS,P 1 21/n 1,False,"(0, 1, 0)",12.267,12.267,24.533933744917466,22.488,1.0000027005486858,90.0,47.492
JOYLOA,P 1 21/c 1,False,"(0, 1, 0)",5.892,5.892,11.784748109314853,10.678,0.999936518854038,90.0,47.819
JOYNAO,P 1 21/n 1,False,"(0, 1, 0)",10.217,10.217,20.43414439118996,13.746,0.9999929338274608,90.0,56.07
JOYSAU,P 1 21/c 1,False,"(0, 1, 0)",7.081,7.081,14.161534697906156,8.932,1.0000328567562606,90.0,57.76
JOYTEW,P 1 21/c 1,False,"(0, 1, 0)",7.847,7.847,15.693800049701156,9.563,1.000012740719151,90.0,58.642
JOYYEB,P 1 21/c 1,False,"(0, 1, 0)",5.688,5.689,11.37716243181928,6.577,0.9999857229937382,90.0,59.966
JOYZAB,P 1 21/c 1,False,"(0, 1, 0)",7.731,7.731,15.462296401246489,9.675,0.999980830709825,90.0,57.966
JOYZAY,P 1 21/n 1,False,"(0, 1, 0)",7.679,7.681,15.36032167631915,14.153,0.9999790579698832,90.0,47.344
JOZBAE,P 1 21/c 1,False,"(0, 1, 0)",10.638,10.639,21.277157916413557,17.461,0.9999925781246644,90.0,50.627
JOZGAG,P 1 21/c 1,False,"(0, 1, 0)",6.482,6.482,12.96375601436559,12.923,1.0000188205975291,90.0,45.092
JOZHEO,P 1 21/n 1,False,"(0, 1, 0)",6.521,6.522,13.042946369589965,12.028,1.000004111832443,90.0,47.321
JOZJAJ,P 1 21/c 1,False,"(0, 1, 0)",10.276,10.277,20.552741544621245,14.771,1.0000125752264335,90.0,54.293
JOZMES,P 1 21/c 1,False,"(0, 1, 0)",6.219,6.219,12.438012703000426,11.064,0.9999989786953328,90.0,48.346
JOZNIY,P 1 21/c 1,False,"(0, 1, 0)",5.97,5.971,11.94042587180206,8.577,1.0000480827236902,90.0,54.311
JOZRUL,P 1 21/c 1,False,"(0, 1, 0)",3.554,3.555,7.10897643827858,6.775,1.0000033143620075,90.0,46.375
JOZVOM,P 1 21/c 1,False,"(0, 1, 0)",12.452,12.452,24.90454512734573,17.911,0.999978111330966,90.0,54.276
JOZVUS,P 1 21/c 1,False,"(0, 1, 0)",8.8,8.8,17.600757512107258,13.782,0.999956961391762,90.0,51.939
JUBFOE,P 1 21/c 1,False,"(0, 1, 0)",8.169,8.169,16.337611086079875,11.87,1.0000238048217749,90.0,54.001
JUBRIJ,P 1 21/n 1,False,"(0, 1, 0)",8.749,8.75,17.498364780744513,11.11,1.0000363016352356,90.0,57.588
JUCKOK,P 1 21/n 1,False,"(0, 1, 0)",9.523,9.524,19.047523776071262,11.285,0.9999725016187184,90.0,59.353
JUCWEL,P 1 21/c 1,False,"(0, 1, 0)",7.224,7.225,14.449357425159086,9.943,0.9999752635948737,90.0,55.468
JUCXEM,P 1 21/c 1,False,"(0, 1, 0)",6.404,6.405,12.809883410866783,8.564,0.9999310367753984,90.0,56.236
JUCYEN,P 1 21/c 1,False,"(0, 1, 0)",6.513,6.513,13.02509884799344,9.172,1.000069185809419,90.0,54.849
JUDJAW,P 1 21/c 1,False,"(0, 1, 0)",11.422,11.423,22.84447298582307,13.617,1.0000230696579104,90.0,59.204
JUDJUN,P 1 21/c 1,False,"(0, 1, 0)",10.011,10.012,20.0230639513537,13.076,0.9999968061154948,90.0,56.855
JUDTIL,P 1 21/a 1,False,"(0, 1, 0)",5.197,5.198,10.395,9.984,1.0,90.0,46.157
JUFQIM,P 1 21/c 1,False,"(0, 1, 0)",7.666,7.667,15.33244823894736,14.82,1.0000359864937445,90.0,45.974
JUGKEB,P 1 21/a 1,False,"(0, 1, 0)",5.316,5.316,10.632,9.2,1.0,90.0,49.131
JUGLOO,P 1 21/c 1,False,"(0, 1, 0)",7.54,10.187,10.873,11.858,1.6303688034581074,90.0,56.219
