ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
IGUREK,F d d 2,False,"(0, 0, 1)",10.058,10.058,18.39214878691449,19.041,1.278644310327904,121.19819081955684,35.151
ISIYEQ,F d d 2,False,"(0, 0, 1)",9.852,9.852,17.93598196363946,15.53,1.2187499633871348,115.65809889341548,40.227
ISIYIU,F d d 2,False,"(0, 0, 1)",9.862,9.862,17.879390146199057,15.369,1.2219033235152692,115.46756014247237,40.542
ISIYOA,F d d 2,False,"(0, 0, 1)",9.825,9.825,17.904619515644562,15.461,1.2168912867409194,64.40544772162353,40.267
IZISOZ,F d d 2,False,"(0, 0, 1)",13.323,13.323,22.42140869793868,19.344,1.3170224511520163,64.46896059473393,42.571
OYUFAR,F d d 2,False,"(0, 0, 1)",8.96,8.96,17.84001401344741,12.203,1.068940690744696,109.99877180790988,44.393
QEYCED,F d d 2,False,"(0, 0, 1)",8.839,8.839,16.27502310290219,13.382,1.1914898897903663,114.26766873052804,41.373
RIFSIJ,F d d 2,False,"(0, 0, 1)",9.239,9.239,16.502448909177087,14.928,1.2552579438748437,116.87207445629568,39.534
SAMZAI,F d d 2,False,"(0, 0, 1)",10.305,10.305,9.460040803294667,15.428,3.759765888237464,35.41263811105957,41.694
SOBFOE,F 2 d d,False,"(1, 0, 0)",6.431,6.431,12.86289314267984,15.59,0.9999305644018082,90.0,39.523
SORZUU,F d d 2,False,"(0, 0, 1)",7.582,7.582,14.46964505438886,13.156,1.176863653201306,117.06493422883338,37.529
WAPDEZ,F d d 2,False,"(0, 0, 1)",9.794,9.794,11.519968923569197,16.844,2.4918053496344474,136.97029321509405,37.787
YITLEU,F d d 2,False,"(0, 0, 1)",8.512,8.512,9.610350722008016,13.542,2.497751185530037,134.82954405017736,39.958
FEWNUT03,P -4,True,"(0, 0, 1)",13.472,13.472,19.05228511229033,41.927,1.4142135623730951,90.0,32.727
ARAWAT,P c c n,False,"(0, 1, 0)",5.648,13.118,9.42826070916582,23.868,2.147082692643039,112.02431283704216,34.406
BASHEK,P c c n,False,"(1, 0, 0)",3.475,6.183,12.40114756786645,5.522,1.0390859337810945,131.45258311287665,35.122
BAXDUD,P c c n,False,"(0, 1, 0)",3.048,6.899,5.85003538450837,13.191,2.239996681139625,130.61704008411934,30.332
BIKMOZ,P c c n,False,"(0, 1, 0)",2.278,6.355,7.002805580622669,4.848,1.7334212772608533,134.66819272230245,41.459
BUMDOX,P c c n,False,"(1, 0, 0)",3.04,6.613,11.13932035628745,3.456,1.0591777964644766,125.09963219539353,44.387
BUZTUL,P c c n,False,"(0, 1, 0)",2.022,6.068,8.09,11.663,1.0,90.0,34.744
CAGWEM,P c c n,False,"(1, 0, 0)",1.762,4.961,7.79267078734884,4.37,1.0609267543816394,125.59133528094972,37.053
DABPUR,P c c n,False,"(0, 1, 0)",3.869,8.552,7.699383676632825,15.598,2.338715683322265,136.38572307427617,30.401
DAPQIY,P b n b,False,"(1, 0, 0)",3.967,9.761,7.80971894500692,20.181,1.979696238321741,117.3871075026539,30.006
DIZCEV,P c c n,False,"(1, 0, 0)",2.108,6.322,8.43,14.322,1.0,90.0,30.481
EHECUQ,P c c n,False,"(0, 1, 0)",3.11,9.329,12.439,21.414,1.0,90.0,30.149
FAPDEJ,P c c n,False,"(1, 0, 0)",4.742,10.553,15.24368623397897,15.916,1.022387832479924,101.06952497337316,39.064
FAQMAO,P c c n,False,"(1, 0, 0)",5.196,11.905,8.15687201076491,18.795,2.1941606209745115,107.1575373716982,38.892
FILGUC,P c c n,False,"(0, 1, 0)",6.372,11.071,9.053,20.169,1.9267646084170988,90.0,40.852
FOCJAJ,P c c n,False,"(1, 0, 0)",5.11,11.048,16.273401242518418,16.894,1.0166847370475705,102.4155273049085,38.394
FOMKAW,P c c n,False,"(0, 1, 0)",5.001,11.273,7.606501561164633,14.445,2.255828678650436,108.481594270733,43.992
GIHWIF,P c c n,False,"(0, 1, 0)",6.149,6.301,12.771908432180368,8.707,1.1756314696697625,56.0133307439804,38.153
GIQREF,P c c n,False,"(0, 1, 0)",3.392,7.769,6.766992611197384,11.27,2.195401230614759,131.29987279170587,35.346
HEGMEL,P c c n,False,"(0, 1, 0)",3.118,8.904,11.72948536807988,17.045,1.0629402031357964,105.3669527977777,30.819
IDEDON,P c c n,False,"(1, 0, 0)",5.056,10.796,7.148136890127385,16.409,2.510920973755722,117.96940393324496,38.738
JEYPAF,P c c n,False,"(0, 1, 0)",3.558,7.702,11.47841269514213,14.129,1.0167662826298334,105.24814627662462,33.289
KOFZUA,P n a a,False,"(0, 1, 0)",2.318,5.48,8.542357988284031,4.039,1.0335876341448742,117.96940393324496,44.106
LANBAD,P n a a,False,"(0, 1, 0)",2.13,6.356,6.793805266564534,4.098,1.6399854600297974,130.39097962028853,44.954
MAZKBN,P n a a,False,"(0, 0, 1)",2.003,5.143,8.728335694735852,5.297,1.04771855654795,128.60882769541288,33.633
NMZNON01,P c c n,False,"(1, 0, 0)",2.677,5.762,10.44021532344999,4.17,1.0660728608111316,130.69256357452542,37.552
NUCDEU,P c c n,False,"(1, 0, 0)",4.474,10.711,7.827392222189967,13.599,2.05359134743057,109.14742850705196,43.207
QISBOM,P c c n,False,"(1, 0, 0)",3.531,8.316,12.073201605208125,15.308,1.0331781288261903,108.24011776143098,31.828
TCXCPL,P c c n,False,"(1, 0, 0)",2.843,6.47,5.382922904890985,10.918,2.218581419128697,128.75562249107986,33.1
TIRCEF,P c c n,False,"(1, 0, 0)",3.238,9.713,12.951,19.184,1.0,90.0,34.022
VORFUG,P c c n,False,"(0, 1, 0)",3.796,9.836,7.740515874281248,18.18,1.863574152635392,109.08678849893305,33.352
WAXBII,P c c n,False,"(1, 0, 0)",4.69,7.074,14.744914411416568,7.632,1.0327791200932128,129.41998446705898,34.693
ZILHEK,P n a a,False,"(0, 0, 1)",2.476,7.425,9.53768797979888,9.632,1.0690744941195378,103.82752707900656,39.735
ZUKGIX,P b n b,False,"(0, 0, 1)",3.558,6.444,16.042096465237954,1.662,1.100416201149147,145.48723724495622,33.908
BAHFIC,R 3 c,True,"(0, 0, 1)",13.388,13.388,14.973787797347736,20.121,2.000139125676799,116.61543825546782,44.943
AFAJID,R -3,True,"(0, 0, 1)",12.556,12.556,14.11259667814538,19.328,2.000528219565839,117.19369176393847,44.25
DEZTEH,R -3,True,"(0, 0, 1)",5.846,5.847,12.499728997062295,15.327773582617928,0.9998257411510922,69.32908130897528,30.642
DUGYEL,R -3,True,"(0, 0, 1)",12.323,12.323,15.077903435159676,26.066,1.9996060941907683,125.16969292385576,35.346
FOWRIS,R -3,True,"(0, 0, 1)",8.028,8.028,9.861909247199549,14.935224303638696,1.88627716976372,120.3313523632714,38.875
IYESUD,R -3,True,"(0, 0, 1)",11.653,11.653,13.703481200045482,21.625,1.999725552941696,121.73558718581616,38.95
QACLUB,R -3,True,"(0, 0, 1)",13.261,13.261,15.089287259509645,21.594,1.999845532669457,118.48964989793446,42.651
ROQBOQ,R -3,True,"(0, 0, 1)",16.874,16.874,19.39766382840985,28.706,1.9996994557005947,119.53795432837752,41.408
ROQBUW,R -3,True,"(0, 0, 1)",17.017,17.017,19.52007220785825,28.69,2.000107564675092,119.34058157502376,41.66
TPCYPO,R -3,True,"(0, 0, 1)",13.544,13.544,15.227199906745822,20.878,1.999987129114702,117.19369176393847,44.221
VAXMOZ,R -3,True,"(0, 0, 1)",12.554,12.554,14.929478088667398,24.239,1.999676911038652,122.75173915493512,37.844
VEWKEO,R -3,True,"(0, 0, 1)",6.61,6.611,0.0094868329805052,13.529169893234396,2085.6903297791946,138.07327826165312,44.324
VORHUG,R -3,True,"(0, 0, 1)",12.189,12.189,13.945334201803842,20.324,2.000221917888392,119.07801048077977,41.969
YAJGOF,R -3,True,"(0, 0, 1)",10.174,10.174,24.109542840958227,19.437405253788377,1.000472888280406,57.52035158428077,32.143
TUDTAO,I b a 2,True,"(0, 0, 1)",12.225,12.225,17.092,35.357,1.4304937982681958,90.0,34.664
PAXPEK,P 42/n,True,"(0, 0, 1)",11.9,11.9,16.829141392239833,24.25,1.414213562373095,90.0,44.462
SUYNUY,P 42/n,True,"(0, 0, 1)",10.118,10.118,14.309012824090976,23.565,1.4142135623730951,90.0,40.651
FAGDAS,I 41 c d,False,"(0, 0, 1)",9.544,9.545,15.834148066757493,12.416,1.4144230820809995,121.53370156271536,42.685
UDIMIH,I 41 c d,False,"(0, 0, 1)",9.853,9.853,17.898770181216364,16.851,1.4147399466774513,51.097280179952776,35.048
VIDHUP,I 41 c d,False,"(0, 0, 1)",8.683,8.683,19.755115869060347,7.737,1.413235951229134,38.463920767732624,36.813
POMDOM,C m c 21,True,"(0, 0, 1)",10.327,10.327,14.302,23.41,1.4441336875961404,90.0,41.419
COFZOQ,C 1 c 1,False,"(0, 1, 0)",7.199,7.199,14.398622156303707,24.483,0.9999567905666976,90.0,30.458
COGBAF,C 1 c 1,False,"(0, 1, 0)",7.189,7.19,14.379444008723008,20.32,0.9999691219825512,90.0,35.283
COGBAF01,C 1 c 1,False,"(0, 1, 0)",7.2,7.201,14.401334452056863,20.256,0.9999767763148631,90.0,35.409
ROFSEO,C 1 c 1,False,"(0, 1, 0)",5.383,5.384,10.766205691886068,11.223,1.0000737779062248,90.0,43.814
ACAXOR,C 1 c 1,False,"(0, 1, 0)",8.775,8.776,17.551242292213963,20.422,0.9999861951530308,90.0,40.674
ADOHUW,C 1 c 1,False,"(0, 1, 0)",6.691,6.691,13.381183953596931,16.748,1.0000609846188422,90.0,38.623
ADUFIS,C 1 c 1,False,"(0, 1, 0)",7.082,7.083,14.165149134407304,18.109,0.99998947173758,90.0,38.033
AGOLER,C 1 c 1,False,"(0, 1, 0)",8.308,8.309,16.61762106921445,19.673,0.9999626258649258,90.0,40.187
AKUVIM,C 1 c 1,False,"(0, 1, 0)",4.48,4.481,8.960804930362006,10.564,1.0000217692092963,90.0,40.308
APAPEN,C 1 c 1,False,"(0, 1, 0)",5.103,5.103,10.206164068836047,10.819,0.999983924534728,90.0,43.333
APEJUB,C 1 c 1,False,"(0, 1, 0)",6.282,6.283,12.564863150866389,18.703,1.0000108914145718,90.0,33.896
APOKIA,C 1 c 1,False,"(0, 1, 0)",5.151,5.152,10.302330464511416,10.541,1.0000649887412263,90.0,44.347
AQOBIU,C 1 c 1,False,"(0, 1, 0)",5.375,5.375,10.749792788700626,15.196,1.00001927584126,90.0,35.277
ASESID,C 1 c 1,False,"(0, 1, 0)",4.741,4.741,9.482083579045272,10.987,0.9999911855823064,90.0,40.795
AWAJEQ,I 1 a 1,False,"(0, 1, 0)",5.264,5.265,10.529,10.984,1.0,90.0,43.791
AWAZIJ,C 1 c 1,False,"(0, 1, 0)",10.128,10.128,20.256584830617427,21.221,0.9999711288639068,90.0,43.665
AWOMOQ,C 1 c 1,False,"(0, 1, 0)",5.996,5.996,11.992908071022642,18.319,0.999924282666284,90.0,33.209
AWUDUU,C 1 c 1,False,"(0, 1, 0)",6.169,6.169,12.3370117937854,16.626,1.0000801009378215,90.0,36.578
AZITEL,C 1 c 1,False,"(0, 1, 0)",10.629,10.63,21.259084693372856,24.025,0.9999960161326756,90.0,41.505
BAQTET,C 1 c 1,False,"(0, 1, 0)",6.322,6.322,12.643627841723276,14.501,1.0000294344535747,90.0,41.087
BAQTOF,C 1 c 1,False,"(0, 1, 0)",9.959,9.959,19.9180116728553,21.195,0.9999994139547916,90.0,43.218
BAVTAW,C 1 c 1,False,"(0, 1, 0)",5.702,5.703,11.405042612809478,13.398,0.9999962636869564,90.0,40.405
BAWKAO,C 1 c 1,False,"(0, 1, 0)",7.197,7.197,14.394896873545154,21.745,0.9999376950350508,90.0,33.501
BEDBOB,C 1 c 1,False,"(0, 1, 0)",5.022,5.023,10.045556729221136,14.948,0.9999445795553058,90.0,33.902
BEDBOB10,C 1 c 1,False,"(0, 1, 0)",5.022,5.023,10.045556729221136,14.948,0.9999445795553058,90.0,33.902
BESVII,I 1 a 1,False,"(0, 1, 0)",5.436,5.437,10.873,14.204,1.0000000000000002,90.0,37.431
BIGNAH,C 1 c 1,False,"(0, 1, 0)",7.048,7.048,14.096378861253692,23.255,0.9999731235051624,90.0,31.22
BIHKEI01,C 1 c 1,False,"(0, 1, 0)",3.658,3.659,7.317093002005646,9.107,0.9999872897603432,90.0,38.778
BILHUC,I 1 a 1,False,"(0, 1, 0)",4.424,4.425,8.849,9.186,1.0,90.0,43.929
BILJOY,I 1 a 1,False,"(0, 1, 0)",4.579,4.58,9.159,9.531,1.0,90.0,43.86
BIPPUP,C 1 c 1,False,"(0, 1, 0)",3.969,3.969,7.938735226722201,8.762,0.9999073874236633,90.0,42.175
BIXMOK,C 1 c 1,False,"(0, 1, 0)",3.646,3.646,7.292078236003779,8.207,0.9999892710964904,90.0,41.62
BOGFOV,C 1 c 1,False,"(0, 1, 0)",5.772,5.772,11.544628014795451,15.254,0.9999456011233409,90.0,37.116
BOGKEN,C 1 c 1,False,"(0, 1, 0)",5.929,5.93,11.858627450088816,19.232,1.0000314159385435,90.0,31.662
BOKKOD,C 1 c 1,False,"(0, 1, 0)",7.797,7.798,15.595330134370352,21.585,0.9999788312034752,90.0,35.85
BOPGAO,C 1 c 1,False,"(0, 1, 0)",3.85,3.851,7.701011427078913,11.628,0.9999985161586864,90.0,33.518
BOZNEM,C 1 c 1,False,"(0, 1, 0)",6.719,6.719,13.437353310827246,15.908,1.0000481262312448,90.0,40.187
BRHPCN,C 1 c 1,False,"(0, 1, 0)",4.954,4.955,9.90921520605946,16.088,0.999978282229724,90.0,31.627
BRHPCN01,C 1 c 1,False,"(0, 1, 0)",4.912,4.913,9.82498697200154,16.084,1.0000013260066904,90.0,31.421
BUJYIP,C 1 c 1,False,"(0, 1, 0)",4.758,4.759,9.51643951275896,11.803,1.0000588967376178,90.0,38.881
CAKDAX,C 1 c 1,False,"(0, 1, 0)",7.139,7.141,14.28023032027145,18.831,0.9999838713895868,90.0,37.174
CAKZAS,C 1 c 1,False,"(0, 1, 0)",3.583,3.584,7.166160548020118,9.58,1.0001171411070484,90.0,36.801
CAMJOQ,C 1 c 1,False,"(0, 1, 0)",6.603,6.604,13.207382064587971,15.172,0.999971071891,90.0,41.041
CARYAV,C 1 c 1,False,"(0, 1, 0)",4.801,4.801,9.601701932470098,10.233,1.0000310431975497,90.0,43.178
CAVDEJ,C 1 c 1,False,"(0, 1, 0)",9.176,9.177,18.35358823227764,22.796,0.9999679500122708,90.0,38.835
CEAPCO,C 1 c 1,False,"(0, 1, 0)",7.547,7.548,15.095898283971048,22.812,0.9999404948314998,90.0,33.495
CEHBUP,C 1 c 1,False,"(0, 1, 0)",5.668,5.669,11.33715277307314,12.921,0.9999865245643064,90.0,41.264
COLBAI,C 1 c 1,False,"(0, 1, 0)",4.917,4.917,9.833190377491936,14.661,1.000082335689332,90.0,33.85
CORYOA,C 1 c 1,False,"(0, 1, 0)",8.43,8.431,16.861319817855303,17.505,0.9999810324542348,90.0,43.929
COVTAK,C 1 c 1,False,"(0, 1, 0)",5.343,5.344,10.687793832218135,17.942,0.9999257253432656,90.0,30.779
COYDOL,C 1 c 1,False,"(0, 1, 0)",4.896,4.897,9.79284825778486,15.504,1.0000154952074354,90.0,32.28
CUBMUH,C 1 c 1,False,"(0, 1, 0)",5.572,5.572,11.1441473877547,12.208,0.999986774425214,90.0,42.393
CUGDAK,C 1 c 1,False,"(0, 1, 0)",5.665,5.666,11.330400743133492,12.101,1.0000528892913934,90.0,43.115
CUPGEA,C 1 c 1,False,"(0, 1, 0)",5.447,5.447,10.89491110564928,17.803,0.9999163732828616,90.0,31.461
CUSBAW,C 1 c 1,False,"(0, 1, 0)",4.143,4.143,8.286490330652658,12.273,0.9999408277047228,90.0,34.022
DADJAT01,C 1 c 1,False,"(0, 1, 0)",6.092,6.093,12.18498276568334,19.554,1.0000014143899083,90.0,31.931
DANFIJ,C 1 c 1,False,"(0, 1, 0)",5.526,5.526,11.05248211941553,15.754,0.9999563790820633,90.0,35.054
DANLIP,C 1 c 1,False,"(0, 1, 0)",6.102,6.104,12.206098229983242,14.986,0.9999919523846694,90.0,39.162
DATPOE01,C 1 c 1,False,"(0, 1, 0)",7.065,7.066,14.130367051142018,20.362,1.0000447935185046,90.0,34.761
DAVDOT,C 1 c 1,False,"(0, 1, 0)",4.682,4.682,9.364071817323914,13.474,0.9999923305453744,90.0,34.796
DELWAV,C 1 c 1,False,"(0, 1, 0)",9.167,9.168,18.33470354273556,20.904,1.0000161691877782,90.0,41.253
DIBSEP,C 1 c 1,False,"(0, 1, 0)",4.813,4.814,9.627218964997107,13.824,0.9999772556334384,90.0,34.853
DIVSEG,C 1 c 1,False,"(0, 1, 0)",6.768,6.769,13.537680931385552,13.613,0.999949701031587,90.0,44.84
DIXYIS,C 1 c 1,False,"(0, 1, 0)",5.982,5.983,11.96484458737346,13.013,1.0000129891053249,90.0,42.599
DIYJEC,C 1 c 1,False,"(0, 1, 0)",4.372,4.372,8.744480544892303,12.772,0.9999450459189844,90.0,34.395
DOCJEK,C 1 c 1,False,"(0, 1, 0)",5.408,5.409,10.81731727370516,15.168,0.9999706698345688,90.0,35.495
DOGCUZ,C 1 c 1,False,"(0, 1, 0)",5.158,5.159,10.316135807558952,15.238,1.0000837709445831,90.0,34.102
DONXAF,C 1 c 1,False,"(0, 1, 0)",5.12,5.12,10.2398156233401,15.144,1.0000180058573984,90.0,34.068
DUBTIG,C 1 c 1,False,"(0, 1, 0)",4.156,4.156,8.312414390536604,13.05,0.9999501479934546,90.0,32.492
DUFPUQ,C 1 c 1,False,"(0, 1, 0)",4.951,4.952,9.903087245904684,10.745,0.999991190029683,90.0,42.662
DUHWUY,A 1 a 1,False,"(0, 1, 0)",6.576,6.577,13.153,20.448,1.0,90.0,32.75
DUNMOP,C 1 c 1,False,"(0, 1, 0)",3.894,3.895,7.788718636592286,12.82,1.000036124479628,90.0,31.283
DUWZED,C 1 c 1,False,"(0, 1, 0)",4.738,4.739,9.47693922107766,16.218,1.000006413349387,90.0,30.298
EBABAO,C 1 c 1,False,"(0, 1, 0)",3.873,3.873,7.745684540439276,11.829,1.0000407271376826,90.0,33.22
EBAPIH,C 1 c 1,False,"(0, 1, 0)",5.435,5.436,10.871259954577482,15.146,0.9999760879071452,90.0,35.667
ECEROT,C 1 c 1,False,"(0, 1, 0)",5.389,5.391,10.7796598276569,13.958,1.000031556871788,90.0,37.678
ECOGOU,C 1 c 1,False,"(0, 1, 0)",5.228,5.229,10.456929042505738,17.863,1.0000067856914754,90.0,30.344
EDISIV,I 1 a 1,False,"(0, 1, 0)",5.441,5.442,10.883,13.204,1.0,90.0,39.494
ELELAI,C 1 c 1,False,"(0, 1, 0)",7.532,7.533,15.06404689982078,17.474,1.000063269862711,90.0,40.766
ENEQUJ,C 1 c 1,False,"(0, 1, 0)",6.286,6.287,12.572924639875955,20.023,1.0000059938420218,90.0,32.126
EQADUY,C 1 c 1,False,"(0, 1, 0)",6.576,6.576,13.151792045192929,15.463,1.0000158118989684,90.0,40.382
ERONUU,C 1 c 1,False,"(0, 1, 0)",5.776,5.777,11.552742747936527,13.679,1.000022267618096,90.0,40.182
EVAYIK,C 1 c 1,False,"(0, 1, 0)",5.2,5.2,10.399756968314213,15.881,1.000023368977422,90.0,33.22
EVAZIK,C 1 c 1,False,"(0, 1, 0)",3.972,3.972,7.943324304093344,9.938,1.0000850646254376,90.0,38.635
EVAZIK01,C 1 c 1,False,"(0, 1, 0)",3.96,3.96,7.919245734285557,9.951,1.000095244640683,90.0,38.514
EVUKAH,C 1 c 1,False,"(0, 1, 0)",5.258,5.258,10.51614168790056,11.809,0.9999865266268976,90.0,41.683
EWIDET,C 1 c 1,False,"(0, 1, 0)",5.263,5.263,10.52587763561785,14.922,1.0000116251001947,90.0,35.197
EZUKOA,C 1 c 1,False,"(0, 1, 0)",4.84,4.841,9.680899235091749,10.212,1.0000104086310375,90.0,43.47
FACQUX,C 1 c 1,False,"(0, 1, 0)",4.336,4.337,8.672351122965443,9.756,1.0000748213518291,90.0,41.637
FAMRAN,C 1 c 1,False,"(0, 1, 0)",5.312,5.313,10.625036141115004,12.006,0.999996598494864,90.0,41.511
FANCAB,C 1 c 1,False,"(0, 1, 0)",5.546,5.546,11.091852865955264,13.512,1.0000132650555786,90.0,39.385
FAXHEV,C 1 c 1,False,"(0, 1, 0)",5.866,5.866,11.73252065840926,13.51,0.999955622630088,90.0,40.972
FEGMEL,C 1 c 1,False,"(0, 1, 0)",5.825,5.826,11.651237616665451,17.035,0.9999796058862356,90.0,34.372
FEVXUZ,C 1 c 1,False,"(0, 1, 0)",7.431,7.431,14.86190579972838,23.159,1.0000063383709257,90.0,32.687
FIBNUZ,C 1 c 1,False,"(0, 1, 0)",5.454,5.455,10.909657235678855,12.903,0.9999397565235408,90.0,40.216
FIJFAJ,C 1 c 1,False,"(0, 1, 0)",8.042,8.042,16.084309124112234,18.898,0.9999807810139776,90.0,40.399
FIYBIY,C 1 c 1,False,"(0, 1, 0)",4.275,4.275,8.54901280850602,12.179,1.0001154743262284,90.0,35.071
FOJFEQ,C 1 c 1,False,"(0, 1, 0)",4.952,4.953,9.905449863585195,11.064,0.9999545842348008,90.0,41.837
FOKMEY,C 1 c 1,False,"(0, 1, 0)",4.825,4.826,9.651571581872044,10.567,0.9999407783626536,90.0,42.405
FUFGIY,C 1 c 1,False,"(0, 1, 0)",7.535,7.536,15.070828676618946,25.359,1.0000113678806075,90.0,30.722
FUFYIR,C 1 c 1,False,"(0, 1, 0)",5.036,5.037,10.073201775006794,12.844,0.9999799691288528,90.0,38.107
FUMTOW,C 1 c 1,False,"(0, 1, 0)",5.932,5.932,11.86389889538848,12.386,1.000008522039206,90.0,43.768
FURTIX,C 1 c 1,False,"(0, 1, 0)",4.272,4.272,8.54337222646889,10.193,1.0000734807654952,90.0,39.97
GAFZIX,C 1 c 1,False,"(0, 1, 0)",9.14,9.14,18.2795295344273,26.414,1.0000257372910946,90.0,34.687
GAPNUH,C 1 c 1,False,"(0, 1, 0)",5.345,5.345,10.689425849876129,17.663,1.0000537119703092,90.0,31.18
GARZAC,C 1 c 1,False,"(0, 1, 0)",5.266,5.267,10.53316139627605,11.863,0.9999846773186152,90.0,41.602
GAWVOQ,C 1 c 1,False,"(0, 1, 0)",7.953,7.954,15.907565307110955,21.999,0.9999644630023488,90.0,35.867
GEDWEU,C 1 c 1,False,"(0, 1, 0)",6.541,6.542,13.082452751682307,21.547,1.000041830712335,90.0,31.266
GEPKOF,C 1 c 1,False,"(0, 1, 0)",4.956,4.957,9.913503164875674,11.171,0.9999492444933636,90.0,41.585
GETSED,C 1 c 1,False,"(0, 1, 0)",7.83,7.831,15.660924429930692,16.243,1.000004825390075,90.0,43.957
GIPHIY,C 1 c 1,False,"(0, 1, 0)",5.175,5.175,10.349297270829547,14.39,1.0000679011484608,90.0,35.724
GIQQOO,C 1 c 1,False,"(0, 1, 0)",8.41,8.411,16.821330803476876,22.744,0.999980334286226,90.0,36.486
GIQYIO,C 1 c 1,False,"(0, 1, 0)",4.482,4.484,8.965986950693159,10.069,1.0000014554233587,90.0,41.683
GIYJAC,C 1 c 1,False,"(0, 1, 0)",4.749,4.749,9.498005316907337,13.84,0.999999440208006,90.0,34.463
GIZCEX,C 1 c 1,False,"(0, 1, 0)",5.713,5.714,11.426907280624974,16.556,1.0000081141268369,90.0,34.612
GOFRAW,C 1 c 1,False,"(0, 1, 0)",8.16,8.16,16.319746321557822,16.874,1.0000155442638126,90.0,44.043
GOQNAB,C 1 c 1,False,"(0, 1, 0)",4.921,4.921,9.842153676914418,11.661,0.9999843858448606,90.0,40.164
GUGDAO,C 1 c 1,False,"(0, 1, 0)",4.687,4.687,9.374417315225518,12.773,0.9999554836091156,90.0,36.274
GUKDOH,C 1 c 1,False,"(0, 1, 0)",5.892,5.893,11.785878202323325,15.095,0.9999254868998096,90.0,37.981
GUZWIJ,C 1 c 1,False,"(0, 1, 0)",6.209,6.21,12.419666219347445,21.192,0.9999463577091624,90.0,30.372
HAGQOY,C 1 c 1,False,"(0, 1, 0)",5.328,5.328,10.656087086731226,10.893,0.999991827513184,90.0,44.37
HAQBIO,C 1 c 1,False,"(0, 1, 0)",5.728,5.728,11.45690534132145,17.009,0.9999209785457348,90.0,33.959
HEDQOA,I 1 a 1,False,"(0, 1, 0)",5.059,5.06,10.119,11.652,1.0,90.0,40.972
HEMWOL,C 1 c 1,False,"(0, 1, 0)",4.789,4.789,9.578537727649246,12.712,0.9999438611962976,90.0,36.996
HEVCAP,C 1 c 1,False,"(0, 1, 0)",4.059,4.059,8.118094665621976,11.946,0.9999883389359356,90.0,34.2
HEYBAR,C 1 c 1,False,"(0, 1, 0)",6.253,6.254,12.507017630114705,17.543,0.9999985903821978,90.0,35.489
HIGFAG,C 1 c 1,False,"(0, 1, 0)",7.15,7.15,14.299999020978987,21.073,1.0000000684630126,90.0,34.16
HIJDOW,C 1 c 1,False,"(0, 1, 0)",5.935,5.936,11.870622645842973,16.054,1.0000317889101764,90.0,36.48
HIRJID,C 1 c 1,False,"(0, 1, 0)",5.831,5.831,11.661289336947268,13.909,1.0000609420649982,90.0,39.981
HMBQIZ,I 1 c 1,False,"(0, 1, 0)",4.484,4.485,8.969694420658934,13.01,0.9999225814585908,90.0,34.584
HOFCEM,C 1 c 1,False,"(0, 1, 0)",4.586,4.587,9.173202821261505,11.231,0.9999778898095404,90.0,39.242
HOVREP,C 1 c 1,False,"(0, 1, 0)",4.943,4.944,9.887387976609393,10.078,0.9999607604546004,90.0,44.45
HXNIPA10,C 1 c 1,False,"(0, 1, 0)",5.514,5.514,11.02739806119286,12.057,1.0000545857512173,90.0,42.45
